Model;Link;Price usd($);Price UAH;City
Lifan SR 2020200;https://auto.ria.com/newauto/auto-lifan-sr-1836371.html;1 470 $;39 761 грн;Харьков
Lifan KPR 2021200;https://auto.ria.com/newauto/auto-lifan-kpr-1862794.html;1 700 $;45 982 грн;Львов
Lifan KP 2020250;https://auto.ria.com/newauto/auto-lifan-kp-1836367.html;2 470 $;66 809 грн;Харьков
Lifan CityR 2020200;https://auto.ria.com/newauto/auto-lifan-cityr-1836366.html;1 160 $;31 376 грн;Харьков
Lifan KP 2020350;https://auto.ria.com/newauto/auto-lifan-kp-1836375.html;3 800 $;102 782 грн;Харьков
Lifan V 202116S;https://auto.ria.com/newauto/auto-lifan-v-1862795.html;2 999 $;81 117 грн;Львов
Lifan BTR 2020200;https://auto.ria.com/newauto/auto-lifan-btr-1859505.html;1 115 $;30 159 грн;Краматорск
Lifan K19 2021200;https://auto.ria.com/newauto/auto-lifan-k19-1862796.html;2 190 $;59 235 грн;Львов
Lifan LF 2020150-2E;https://auto.ria.com/newauto/auto-lifan-lf-1836372.html;1 080 $;29 212 грн;Харьков
Lifan BTR 2021200;https://auto.ria.com/newauto/auto-lifan-btr-1836370.html;1 100 $;29 753 грн;Харьков
Lifan BTR 2021200;https://auto.ria.com/newauto/auto-lifan-btr-1856064.html;1 139 $;30 800 грн;Харьков
Lifan KP 2020150 Mini;https://auto.ria.com/newauto/auto-lifan-kp-1856063.html;1 439 $;38 920 грн;Харьков
Lifan BTR 2020200;https://auto.ria.com/newauto/auto-lifan-btr-1829357.html;1 115 $;30 439 грн;Харьков
Lifan KP200 (Irokez) 2021Street;https://auto.ria.com/newauto/auto-lifan-kp200-irokez-1829363.html;1 645 $;44 908 грн;Харьков
Lifan KPT 2020LF200-10L;https://auto.ria.com/newauto/auto-lifan-kpt-1829362.html;2 100 $;57 330 грн;Харьков
Lifan LF150-2E 2020Street;https://auto.ria.com/newauto/auto-lifan-lf150-2e-1829356.html;1 100 $;30 030 грн;Харьков
Lifan CityR 2021200;https://auto.ria.com/newauto/auto-lifan-cityr-1861900.html;1 185 $;32 350 грн;Харьков
Lifan V 202116S;https://auto.ria.com/newauto/auto-lifan-v-1860957.html;2 995 $;81 763 грн;Харьков
Lifan LF 2021250-D;https://auto.ria.com/newauto/auto-lifan-lf-1861699.html;2 995 $;81 763 грн;Харьков
Lifan SR 2021200;https://auto.ria.com/newauto/auto-lifan-sr-1861937.html;1 485 $;40 540 грн;Харьков
Lifan LF150-2E 2021Street;https://auto.ria.com/newauto/auto-lifan-lf150-2e-1860934.html;1 100 $;30 030 грн;Харьков
Lifan JR 2021200;https://auto.ria.com/newauto/auto-lifan-jr-1861921.html;1 285 $;35 080 грн;Харьков
