Model;Link;Price usd($);Price UAH;City
Opel Combo Life 2020Innovation 1.5 BlueHDi AT (130 л.с.) L1 S/S;https://auto.ria.com/newauto/auto-opel-combo-life-1851006.html;26 246 $;709 900 грн;Хмельницкий
Opel Grandland X 2021Enjoy 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1861105.html;27 002 $;730 360 грн;Хмельницкий
Opel Vivaro груз. 2021Essentia Crew Cab 2.0 BlueHDi MT (150 л.с.) L2;https://auto.ria.com/newauto/auto-opel-vivaro-gruz-1856490.html;39 789 $;39 789 $;Хмельницкий
Opel Mokka 2021Elegance 1.2 PureTech MT (100 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1863928.html;21 381 $;578 300 грн;Херсон
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1852119.html;29 414 $;795 580 грн;Хмельницкий
Opel Grandland X 2021Enjoy 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1823576.html;27 002 $;730 360 грн;Хмельницкий
Opel Movano груз. 20212.3TD МТA (150 л.с.) L3H2 3500 FWD;https://auto.ria.com/newauto/auto-opel-movano-gruz-1848706.html;35 182 $;951 600 грн;Хмельницкий
Opel Crossland X 2021Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1858522.html;17 931 $;485 000 грн;Черкассы
Opel Crossland X 2020Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1850573.html;17 007 $;460 000 грн;Херсон
Opel Corsa 2020Elegance 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1855136.html;20 963 $;567 000 грн;Херсон
Opel Grandland X 2020Enjoy 1.5D 6AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1850568.html;25 769 $;697 000 грн;Херсон
Opel Corsa 2021Elegance Direct Injection Turbo 1.2 AT (100 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1862011.html;20 244 $;547 550 грн;Хмельницкий
Opel Zafira Life 2021Business Innovation 2.0 BlueHDi 7AT (180 л.с.) L2 Innov.;https://auto.ria.com/newauto/auto-opel-zafira-life-1856600.html;52 647 $;1 424 000 грн;Хмельницкий
Opel Corsa 2021Elegance Direct Injection Turbo 1.2 AT (100 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1846318.html;19 787 $;535 200 грн;Хмельницкий
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1784636.html;29 586 $;800 230 грн;Хмельницкий
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1860111.html;29 586 $;800 230 грн;Хмельницкий
Opel Corsa 2021Individual 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1837978.html;23 982 $;648 670 грн;Хмельницкий
Opel Corsa 2020Elegance 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1843291.html;22 592 $;611 080 грн;Запорожье
Opel Combo пасс. 2020Base 1.5 BlueHDi MT (102 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-combo-pass-1837764.html;22 435 $;606 820 грн;Запорожье
Opel Grandland X 2020Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1838109.html;31 456 $;850 810 грн;Запорожье
Opel Crossland X 2019Innovation 1.2T AT (110 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1835431.html;23 350 $;631 580 грн;Запорожье
Opel Grandland X 2020Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1838105.html;25 203 $;681 700 грн;Запорожье
Opel Crossland X 2020Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1843928.html;17 291 $;467 680 грн;Хмельницкий
Opel Combo Cargo 2021Essentia 1.6 HDi MT (92 л.с.) L1 (650);https://auto.ria.com/newauto/auto-opel-combo-cargo-1863930.html;18 696 $;505 700 грн;Херсон
Opel Combo Cargo 2021Individual 1.6 HDi MT (92 л.с.) L2 (950);https://auto.ria.com/newauto/auto-opel-combo-cargo-1837003.html;20 704 $;20 704 $;Хмельницкий
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1811801.html;29 414 $;795 580 грн;Хмельницкий
Opel Grandland X 2021Enjoy 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1823802.html;26 542 $;717 900 грн;Хмельницкий
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1861691.html;30 905 $;835 910 грн;Николаев
Opel Grandland X 2020Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1848290.html;24 067 $;650 970 грн;Запорожье
Opel Combo Life 2020Enjoy 1.5 BlueHDi AT (130 л.с.) L2 S/S;https://auto.ria.com/newauto/auto-opel-combo-life-1849435.html;26 864 $;726 630 грн;Запорожье
Opel Grandland X 2020Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1850640.html;31 037 $;839 500 грн;Херсон
Opel Corsa 2021Elegance Direct Injection Turbo 1.2 AT (100 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1861392.html;20 815 $;563 000 грн;Черкассы
Opel Corsa 2021Elegance Direct Injection Turbo 1.2 AT (100 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1861634.html;20 331 $;549 900 грн;Николаев
Opel Grandland X 2020Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1848804.html;24 367 $;659 080 грн;Запорожье
Opel Grandland X 2020Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1848439.html;25 192 $;681 390 грн;Запорожье
Opel Corsa 2020Elegance 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1855909.html;21 980 $;594 520 грн;Запорожье
Opel Crossland 2021Edition Direct Injection 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-1861687.html;19 068 $;515 740 грн;Николаев
Opel Movano груз. 20212.3TD МТ (125 л.с.) L2H2 3500 FWD;https://auto.ria.com/newauto/auto-opel-movano-gruz-1862997.html;34 014 $;920 000 грн;Черкассы
Opel Grandland X 2020Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1848435.html;24 067 $;650 970 грн;Запорожье
Opel Movano груз. 20202.3TD МТ (125 л.с.) L2H2 3500 FWD;https://auto.ria.com/newauto/auto-opel-movano-gruz-1849148.html;34 369 $;929 600 грн;Запорожье
Opel Combo груз. 2020Increased 1.6D MT (105 л.с.) L2H1;https://auto.ria.com/newauto/auto-opel-combo-gruz-1837774.html;20 053 $;542 400 грн;Запорожье
Opel Corsa 2021Elegance Direct Injection Turbo 1.2 AT (100 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1859689.html;20 244 $;547 550 грн;Хмельницкий
Opel Corsa 2021Elegance Direct Injection Turbo 1.2 AT (100 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1861648.html;20 820 $;563 130 грн;Николаев
Opel Combo Life 2021Innovation 1.5 BlueHDi AT (130 л.с.) L2 S/S;https://auto.ria.com/newauto/auto-opel-combo-life-1859026.html;29 597 $;800 530 грн;Запорожье
Opel Zafira Life 2021Business Innovation 2.0 BlueHDi AT (180 л.с.) L2;https://auto.ria.com/newauto/auto-opel-zafira-life-1859011.html;59 711 $;1 615 050 грн;Запорожье
Opel Crossland X 2020Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1855740.html;18 231 $;493 100 грн;Запорожье
Opel Crossland X 2020Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1855912.html;17 977 $;486 250 грн;Запорожье
Opel Crossland X 2020Innovation 1.2T AT (110 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1854003.html;24 313 $;657 630 грн;Запорожье
Opel Grandland X 2020Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1849498.html;25 900 $;700 530 грн;Запорожье
Opel Crossland X 2021Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1859023.html;18 460 $;499 300 грн;Запорожье
Opel Crossland X 2021Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1859025.html;18 964 $;512 940 грн;Запорожье
Opel Insignia 2019Innovation Navi Grand Sport 2.0D AT (170 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-insignia-1825592.html;33 237 $;899 000 грн;Днепр (Днепропетровск)
Opel Astra J 2019Enjoy 1.4Т АТ (140 л.с.);https://auto.ria.com/newauto/auto-opel-astra-j-1849165.html;17 746 $;480 000 грн;Днепр (Днепропетровск)
Opel Combo Life 2020Innovation 1.5 BlueHDi AT (130 л.с.) L1 S/S;https://auto.ria.com/newauto/auto-opel-combo-life-1834185.html;26 804 $;725 000 грн;Днепр (Днепропетровск)
Opel Grandland X 2020Enjoy 1.5D 6AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1858325.html;25 742 $;696 260 грн;Кропивницкий (Кировоград)
Opel Crossland X 2020Innovation 1.2T AT (110 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1825571.html;22 848 $;618 000 грн;Днепр (Днепропетровск)
Opel Crossland X 2021Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1858296.html;17 975 $;486 200 грн;Днепр (Днепропетровск)
Opel Combo Cargo 2021Essentia 1.6 HDi MT (92 л.с.) L2 (950);https://auto.ria.com/newauto/auto-opel-combo-cargo-1835141.html;20 704 $;560 000 грн;Днепр (Днепропетровск)
Opel Corsa 2021Edition 1.2 PureTech STT MT (75 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1864412.html;15 839 $;428 400 грн;Днепр (Днепропетровск)
Opel Combo Life 2020Enjoy 1.5 BlueHDi AT (130 л.с.) L1 S/S;https://auto.ria.com/newauto/auto-opel-combo-life-1846012.html;25 250 $;682 960 грн;Днепр (Днепропетровск)
Opel Zafira Life 2021Enjoy 2.0 BlueHDi MT (150 л.с.) L2;https://auto.ria.com/newauto/auto-opel-zafira-life-1860159.html;40 916 $;1 106 700 грн;Днепр (Днепропетровск)
Opel Vivaro груз. 2021Essentia 2.0 BlueHDi MT (150 л.с.) L1;https://auto.ria.com/newauto/auto-opel-vivaro-gruz-1858193.html;31 625 $;855 400 грн;Днепр (Днепропетровск)
Opel Corsa 2020Elegance 1.2 PureTech AT (101 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1855245.html;18 781 $;508 000 грн;Кропивницкий (Кировоград)
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1863400.html;29 414 $;795 580 грн;Днепр (Днепропетровск)
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1805653.html;29 414 $;795 580 грн;Харьков
Opel Grandland X 2020Innovation 1.2 PureTech 8AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-grandland-x-1861233.html;24 612 $;665 700 грн;Кропивницкий (Кировоград)
Opel Corsa 2021Elegance 1.2 PureTech AT (101 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1862847.html;19 199 $;519 300 грн;Харьков
Opel Mokka 2021Elegance 1.2 PureTech MT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1862391.html;21 381 $;578 300 грн;Харьков
Opel Crossland X 2021Individual 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1788666.html;17 975 $;486 200 грн;Харьков
Opel Combo Cargo 2021Essentia 1.6 HDi MT (92 л.с.) L2 (950);https://auto.ria.com/newauto/auto-opel-combo-cargo-1857526.html;20 704 $;560 000 грн;Кропивницкий (Кировоград)
Opel Mokka 2021Elegance 1.2 PureTech AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1863573.html;24 771 $;670 000 грн;Кропивницкий (Кировоград)
Opel Crossland 2021Ultimate Direct Injection Turbo 1.2 AT (110 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-1862851.html;25 714 $;695 500 грн;Харьков
Opel Combo Cargo 2021Essentia 1.6 HDi MT (92 л.с.) L1 (650);https://auto.ria.com/newauto/auto-opel-combo-cargo-1858542.html;17 742 $;479 890 грн;Кропивницкий (Кировоград)
Opel Grandland X 2021Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1863137.html;24 808 $;671 000 грн;Кропивницкий (Кировоград)
Opel Grandland X 2021Enjoy 1.5D 6MT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1861531.html;23 869 $;645 600 грн;Кропивницкий (Кировоград)
Opel Corsa 2021GS Line 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1858271.html;23 742 $;642 185 грн;Кропивницкий (Кировоград)
Opel Crossland 2021Edition Direct Injection 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-1860870.html;18 460 $;499 300 грн;Харьков
Opel Corsa 2021Elegance 1.2 PureTech AT (101 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1860840.html;20 042 $;542 100 грн;Кропивницкий (Кировоград)
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1857574.html;29 854 $;807 480 грн;Киев
Opel Crossland X 2021Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1858710.html;18 274 $;494 270 грн;Кропивницкий (Кировоград)
Opel Mokka 2021Elegance 1.2 PureTech AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1863515.html;24 800 $;670 780 грн;Кропивницкий (Кировоград)
Opel Mokka 2021Base 1.2 PureTech AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1862591.html;24 353 $;658 700 грн;Кропивницкий (Кировоград)
Opel Mokka 2021Base 1.2 PureTech MT (100 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1862384.html;21 162 $;572 400 грн;Кропивницкий (Кировоград)
Opel Zafira Life 2021Enjoy 2.0 BlueHDi MT (150 л.с.) L2;https://auto.ria.com/newauto/auto-opel-zafira-life-1860447.html;40 506 $;1 095 600 грн;Кропивницкий (Кировоград)
Opel Movano груз. 20202.3TD МТ (145 л.с.) Start/Stop L2H2 3500 FWD;https://auto.ria.com/newauto/auto-opel-movano-gruz-1848196.html;31 684 $;31 684 $;Киев
Opel Grandland X 2021Innovation 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1858324.html;29 119 $;787 600 грн;Кропивницкий (Кировоград)
Opel Crossland X 2021Enjoy 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-x-1858331.html;17 982 $;17 982 $;Кропивницкий (Кировоград)
Opel Crossland 2021Elegance Direct Injection Turbo 1.2 AT (110 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-1863610.html;23 118 $;625 300 грн;Кропивницкий (Кировоград)
Opel Movano груз. 20202.3TD МТ (125 л.с.) L2H2 3500 FWD;https://auto.ria.com/newauto/auto-opel-movano-gruz-1855634.html;30 649 $;829 000 грн;Кропивницкий (Кировоград)
Opel Grandland X 2021Enjoy 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1861584.html;27 002 $;730 360 грн;Киев
Opel Corsa 2021GS Line 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1860073.html;23 980 $;648 600 грн;Харьков
Opel Grandland X 2021Enjoy 1.5D 8AT (130 л.с.) Start/Stop;https://auto.ria.com/newauto/auto-opel-grandland-x-1855128.html;27 002 $;730 360 грн;Киев
Opel Combo Life 2021Edition 1.6D MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-opel-combo-life-1861331.html;21 273 $;575 400 грн;Харьков
Opel Crossland 2021Edition Direct Injection 1.2 MT (82 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-1863545.html;17 706 $;478 907 грн;Киев
Opel Mokka 2021Elegance 1.2 PureTech MT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1862947.html;21 540 $;582 608 грн;Киев
Opel Mokka 2021Elegance 1.2 PureTech AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1863542.html;24 723 $;668 700 грн;Киев
Opel Zafira Life 2021Enjoy 2.0 BlueHDi MT (150 л.с.) L2;https://auto.ria.com/newauto/auto-opel-zafira-life-1860110.html;40 916 $;1 106 700 грн;Харьков
Opel Crossland 2021Elegance Direct Injection Turbo 1.2 AT (110 л.с.);https://auto.ria.com/newauto/auto-opel-crossland-1861587.html;23 323 $;630 844 грн;Киев
Opel Corsa 2021Elegance 1.2 PureTech AT (101 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1860039.html;19 199 $;519 300 грн;Харьков
Opel Corsa 2021GS Line 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1861594.html;23 622 $;638 940 грн;Киев
Opel Corsa 2020Edition 1.2 PureTech STT MT (75 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1861588.html;14 902 $;403 060 грн;Киев
Opel Mokka 2021Base 1.2 PureTech MT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1860586.html;21 850 $;591 000 грн;Харьков
Opel Corsa 2021GS Line 1.2 PureTech STT AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-corsa-1861598.html;23 622 $;638 940 грн;Киев
Opel Mokka 2021Base 1.2 PureTech AT (130 л.с.);https://auto.ria.com/newauto/auto-opel-mokka-1862882.html;24 309 $;657 500 грн;Харьков
Opel Combo Life 2020Enjoy 1.5 BlueHDi AT (130 л.с.) L2 S/S;https://auto.ria.com/newauto/auto-opel-combo-life-1842751.html;27 026 $;731 010 грн;Киев
Opel Vivaro груз. 2021Essentia 2.0 BlueHDi MT (150 л.с.) L2;https://auto.ria.com/newauto/auto-opel-vivaro-gruz-1860038.html;32 794 $;887 000 грн;Харьков
Opel Movano груз. 2020L3H2 2.3DT МТ (125 л.с.) FWD;https://auto.ria.com/newauto/auto-opel-movano-gruz-1847711.html;32 424 $;877 000 грн;Харьков
Opel Vivaro груз. 2021Essentia Crew Cab 2.0 BlueHDi MT (150 л.с.) L2;https://auto.ria.com/newauto/auto-opel-vivaro-gruz-1860048.html;39 781 $;1 076 000 грн;Харьков
