Model;Link;Price usd($);Price UAH;City
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863794.html;49 000 $;1 325 352 грн;Хмельницкий
Volkswagen Touareg 2021Touareg 3.0 TDI AT (231 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1862854.html;61 300 $;1 658 042 грн;Хмельницкий
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1855483.html;40 558 $;1 097 000 грн;Житомир
Volkswagen Touareg 2021Ambience 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1863534.html;74 750 $;2 121 405 грн;Винница
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1860140.html;40 778 $;1 102 963 грн;Полтава
Volkswagen Touareg 2021Base 3.0 TDI AT (231 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1847157.html;64 555 $;1 746 084 грн;Черновцы
Volkswagen Touareg 2021Touareg 3.0 TDI AT (231 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1846728.html;64 270 $;1 738 375 грн;Черновцы
Volkswagen T-Roc 2021Sport 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1863903.html;30 877 $;835 161 грн;Днепр (Днепропетровск)
Volkswagen Golf 2021R-Line 1.4 TSI AT (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1860944.html;35 330 $;951 755 грн;Киев
Volkswagen Touareg 2021Ambience 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1846381.html;75 685 $;2 047 128 грн;Черновцы
Volkswagen Caddy пасс. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-pass-1862523.html;30 454 $;823 720 грн;Хмельницкий
Volkswagen Tiguan 2021R-Line 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1856302.html;43 200 $;1 168 474 грн;Ивано-Франковск
Volkswagen T-Roc 2020Style Limited 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1853063.html;28 675 $;775 601 грн;Хмельницкий
Volkswagen Touareg 2021Touareg 3.0 TDI AT (231 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1858368.html;63 000 $;1 704 024 грн;Полтава
Volkswagen T-Cross 2020Life 1.0 TSI DSG (115 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-cross-1863892.html;21 900 $;592 351 грн;Днепр (Днепропетровск)
Volkswagen Tiguan 2021Individual 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859670.html;44 605 $;1 201 600 грн;Киев
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863710.html;47 700 $;1 290 190 грн;Житомир
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863963.html;41 430 $;1 120 599 грн;Херсон
Volkswagen Golf 2021GTI GTI 2.0 TSI DSG (245 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1863987.html;40 877 $;1 160 089 грн;Винница
Volkswagen Caddy пасс. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-pass-1863990.html;30 454 $;864 284 грн;Винница
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863919.html;40 500 $;1 095 444 грн;Хмельницкий
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863808.html;50 543 $;50 543 $;Хмельницкий
Volkswagen Tiguan 2021Elegance 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859765.html;46 300 $;1 252 322 грн;Житомир
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859761.html;42 147 $;1 140 000 грн;Житомир
Volkswagen Golf 2021GTI GTI 2.0 TSI DSG (245 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1863255.html;40 000 $;1 081 920 грн;Черновцы
Volkswagen Touareg 2021Ambience 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1857205.html;74 750 $;2 021 838 грн;Черновцы
Volkswagen Touareg 2021R-Line 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1858050.html;83 045 $;2 246 201 грн;Черновцы
Volkswagen T-Cross 2020Life 1.0 TSI DSG (115 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-cross-1862230.html;25 017 $;676 660 грн;Ивано-Франковск
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863967.html;41 430 $;1 120 599 грн;Херсон
Volkswagen Passat 2021Base 2.0 TDI 7-DSG (190 л.с.);https://auto.ria.com/newauto/auto-volkswagen-passat-1863991.html;42 693 $;1 211 627 грн;Винница
Volkswagen Tiguan 2021R-Line 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1861943.html;45 650 $;1 234 741 грн;Полтава
Volkswagen Tiguan 2021R-Line 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859977.html;48 100 $;1 301 009 грн;Черновцы
Volkswagen Tiguan 2021R-Line 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1858160.html;44 777 $;1 211 128 грн;Черновцы
Volkswagen Tiguan 2021R-Line 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859976.html;48 111 $;1 301 306 грн;Черновцы
Volkswagen Golf 2021Life 1.6 MPI AT (110 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1861125.html;25 500 $;689 724 грн;Полтава
Volkswagen Tiguan 2021R-Line 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1860866.html;44 814 $;1 212 129 грн;Полтава
Volkswagen Crafter груз. 2021HD UH 50 2.0 TDI MT (177 л.с.) LR;https://auto.ria.com/newauto/auto-volkswagen-crafter-gruz-1860465.html;42 850 $;1 159 007 грн;Полтава
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (190 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863276.html;57 670 $;57 670 $;Черновцы
Volkswagen Tiguan 2021Basis 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1860343.html;41 200 $;41 200 $;Черновцы
Volkswagen Touareg 2021Base 3.0 TDI AT (231 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1852384.html;64 555 $;1 746 084 грн;Черновцы
Volkswagen Golf 2021R-Line 1.4 TSI AT (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1862580.html;34 851 $;942 650 грн;Хмельницкий
Volkswagen Caddy пасс. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-pass-1861980.html;30 392 $;822 043 грн;Черновцы
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863853.html;49 050 $;1 326 704 грн;Хмельницкий
Volkswagen Crafter груз. 2020DOKA Двойная кабина 35 2.0 TDI MT (140 л.с.) LR;https://auto.ria.com/newauto/auto-volkswagen-crafter-gruz-1838188.html;41 500 $;1 122 492 грн;Полтава
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1862478.html;28 098 $;760 000 грн;Житомир
Volkswagen Golf 2021GTI GTI 2.0 TSI DSG (245 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1863310.html;39 326 $;1 063 690 грн;Херсон
Volkswagen T6 (Transporter) пасс. 2021City 2.0 TDI MT (150 л.с.) L1H1;https://auto.ria.com/newauto/auto-volkswagen-t6-transporter-pass-1864131.html;42 990 $;1 162 794 грн;Ивано-Франковск
Volkswagen Golf 2021GTI GTI 2.0 TSI DSG (245 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1861208.html;41 200 $;1 114 378 грн;Житомир
Volkswagen Golf 2021GTI GTI 2.0 TSI DSG (245 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1861208.html;41 200 $;1 114 378 грн;Житомир
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1858733.html;30 950 $;837 136 грн;Полтава
Volkswagen Crafter груз. 2021HD 35 2.0 TDI MT (140 л.с.) LR;https://auto.ria.com/newauto/auto-volkswagen-crafter-gruz-1862002.html;36 500 $;987 252 грн;Хмельницкий
Volkswagen T-Roc 2020Style Limited 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1853675.html;27 199 $;735 679 грн;Хмельницкий
Volkswagen Tiguan 2021R-Line 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863434.html;43 700 $;1 181 998 грн;Полтава
Volkswagen Tiguan 2021R-Line 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863913.html;45 793 $;1 238 609 грн;Днепр (Днепропетровск)
Volkswagen Passat 2021Highline 2.0 TSI 7-DSG (190 л.с.);https://auto.ria.com/newauto/auto-volkswagen-passat-1863158.html;38 900 $;1 052 167 грн;Хмельницкий
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863973.html;57 520 $;1 632 418 грн;Винница
Volkswagen Caddy пасс. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-pass-1861082.html;30 390 $;818 676 грн;Киев
Volkswagen T-Cross 2021T-Cross 1.0 TSI DSG (115 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-cross-1854410.html;24 950 $;674 848 грн;Хмельницкий
Volkswagen T-Cross 2021Life 1.0 TSI DSG (115 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-cross-1857705.html;24 356 $;658 781 грн;Житомир
Volkswagen T-Cross 2020Life 1.0 TSI DSG (115 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-cross-1859435.html;24 356 $;658 781 грн;Житомир
Volkswagen Caddy груз. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-gruz-1864128.html;25 766 $;696 919 грн;Ивано-Франковск
Volkswagen T-Cross 2021Style 1.0 TSI DSG (115 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-cross-1860945.html;28 270 $;761 566 грн;Киев
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1862590.html;28 590 $;773 302 грн;Полтава
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863833.html;41 290 $;1 116 812 грн;Кропивницкий (Кировоград)
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1858381.html;41 680 $;1 182 878 грн;Винница
Volkswagen Arteon 2022R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863753.html;57 700 $;1 560 670 грн;Кропивницкий (Кировоград)
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1850559.html;29 790 $;845 440 грн;Винница
Volkswagen Tiguan 2021Basis 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1860446.html;39 980 $;1 081 379 грн;Черновцы
Volkswagen T6 (Transporter) груз 2021Pro 2.0 TDI MT (150 л.с.) L2H1;https://auto.ria.com/newauto/auto-volkswagen-t6-transporter-gruz-1864132.html;32 990 $;892 314 грн;Ивано-Франковск
Volkswagen Tiguan 2021R-Line 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859024.html;48 245 $;1 369 193 грн;Винница
Volkswagen Arteon 2021R-Line 2.0 TDI DSG (200 л.с.) 4x4;https://auto.ria.com/newauto/auto-volkswagen-arteon-1863795.html;49 042 $;1 326 488 грн;Хмельницкий
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1856706.html;41 677 $;1 182 793 грн;Винница
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1848725.html;28 600 $;811 668 грн;Винница
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1848742.html;27 930 $;792 653 грн;Винница
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1863273.html;41 200 $;1 114 378 грн;Черновцы
Volkswagen Caddy пасс. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-pass-1862233.html;31 422 $;849 902 грн;Ивано-Франковск
Volkswagen T-Roc 2021Sport 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1858804.html;32 425 $;920 221 грн;Винница
Volkswagen Passat 2021Elegance 2.0 TSI 6-DSG (220 л.с.);https://auto.ria.com/newauto/auto-volkswagen-passat-1858943.html;42 110 $;1 139 000 грн;Кропивницкий (Кировоград)
Volkswagen Golf 2021R-Line 1.4 TSI AT (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1863202.html;35 161 $;951 035 грн;Черновцы
Volkswagen T-Roc 2020Style Limited 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1853696.html;27 200 $;735 706 грн;Хмельницкий
Volkswagen Golf 2021R-Line 1.4 TSI AT (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-golf-1861881.html;34 409 $;930 695 грн;Ивано-Франковск
Volkswagen Touareg 2021R-Line 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1852997.html;80 757 $;2 184 315 грн;Черновцы
Volkswagen Touareg 2021Ambience 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1847704.html;75 480 $;2 041 583 грн;Черновцы
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1858534.html;42 200 $;1 141 426 грн;Хмельницкий
Volkswagen Tiguan 2021R-Line 2.0 TDI DSG (150 л.с.) 4motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1857755.html;48 111 $;1 301 306 грн;Черновцы
Volkswagen Touareg 2021Ambience 3.0 TDI AT (286 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1862238.html;74 132 $;2 005 122 грн;Ивано-Франковск
Volkswagen Caddy пасс. 20212.0 TDI MT (102 л.с.) SCR/AdB;https://auto.ria.com/newauto/auto-volkswagen-caddy-pass-1862232.html;30 454 $;823 720 грн;Ивано-Франковск
Volkswagen Caravelle 2021Comfortline 2.0 TDI MT (150 л.с.) 6s;https://auto.ria.com/newauto/auto-volkswagen-caravelle-1864094.html;52 990 $;1 433 274 грн;Ивано-Франковск
Volkswagen Touareg 2021Touareg 3.0 TFSI AT (340 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1855180.html;62 110 $;1 679 951 грн;Полтава
Volkswagen T-Roc 2021Sport 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1862798.html;31 464 $;851 038 грн;Черновцы
Volkswagen T-Roc 2021Style 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1863206.html;27 930 $;755 451 грн;Ивано-Франковск
Volkswagen T-Roc 2021Sport 1.5 TSI DSG (150 л.с.);https://auto.ria.com/newauto/auto-volkswagen-t-roc-1863644.html;31 255 $;845 385 грн;Ивано-Франковск
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1859918.html;40 778 $;1 102 963 грн;Полтава
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1858374.html;40 778 $;1 102 963 грн;Полтава
Volkswagen Tiguan 2021Elegance 2.0 TSI DSG (220 л.с.) 4Motion;https://auto.ria.com/newauto/auto-volkswagen-tiguan-1851715.html;41 200 $;1 114 378 грн;Черновцы
Volkswagen Touareg 2021Touareg 3.0 TDI AT (231 л.с.) AWD;https://auto.ria.com/newauto/auto-volkswagen-touareg-1862537.html;64 273 $;1 738 456 грн;Днепр (Днепропетровск)
