Model;Link;Price usd($);Price UAH;City
Land Rover Range Rover Sport 2020HSE Dynamic Pack 3.0 SD4 AT (306 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1853983.html;130 302 $;3 524 413 грн;Одесса
Land Rover Range Rover Velar 2021R-Dynamic S 2.0 AT (250 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1859622.html;88 396 $;2 390 923 грн;Киев
Land Rover Discovery Sport 2021S 2.0D АT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1864334.html;58 903 $;1 593 205 грн;Киев
Land Rover Range Rover Velar 2021R-Dynamic S 2.0 D200 AT (204 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1863860.html;93 858 $;2 538 683 грн;Харьков
Land Rover Range Rover Velar 2021R-Dynamic S 2.0 D200 AT (204 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1863559.html;93 776 $;2 536 454 грн;Одесса
Land Rover Range Rover Evoque 2021S 1.5 P160 AT (160 л.с.);https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1862536.html;51 968 $;1 405 638 грн;Киев
Land Rover Range Rover Sport 2021SE Pack 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1863428.html;101 276 $;2 739 307 грн;Одесса
Land Rover Range Rover Velar 2021R-Dynamic S 2.0 D200 AT (204 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1863248.html;94 541 $;2 557 153 грн;Одесса
Land Rover Range Rover Sport 2020Autobiography Dynamic 5.0 S/C AT (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1850600.html;153 056 $;4 139 850 грн;Харьков
Land Rover Defender 2021X 110 3.0D AT (300 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1861626.html;124 481 $;3 366 972 грн;Одесса
Land Rover Defender 2021X 110 3.0D AT (300 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1859808.html;119 395 $;3 229 401 грн;Одесса
Land Rover Range Rover 2021SV Autobiography 5.0 S/C АТ (565 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1840763.html;294 337 $;7 961 218 грн;Киев
Land Rover Discovery 2021S 5 3.0TD AT (258 л.с.) 4WD;https://auto.ria.com/newauto/auto-land-rover-discovery-1862855.html;77 635 $;2 179 317 грн;Днепр (Днепропетровск)
Land Rover Range Rover Velar 2021R-Dynamic S 3.0 AT (380 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1862842.html;102 359 $;2 873 367 грн;Днепр (Днепропетровск)
Land Rover Range Rover Sport 2021SVR 5.0 S/C AT (575 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1857222.html;188 376 $;5 095 200 грн;Киев
Land Rover Range Rover Velar 2021R-Dynamic S 2.0D AT (240 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1860893.html;92 387 $;2 593 433 грн;Днепр (Днепропетровск)
Land Rover Range Rover 2021Vogue 300D MHEV АТ (300 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1862618.html;165 489 $;4 476 133 грн;Харьков
Land Rover Range Rover Evoque 2020SE 2.0 Td4 AT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1859502.html;65 072 $;1 760 073 грн;Киев
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1857495.html;61 705 $;1 668 996 грн;Одесса
Land Rover Range Rover 2021Vogue 300D MHEV АТ (300 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1861865.html;165 489 $;4 476 133 грн;Харьков
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1864116.html;57 537 $;1 556 265 грн;Киев
Land Rover Defender 2021S 90 D240 AT (240 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1864019.html;84 122 $;2 275 325 грн;Харьков
Land Rover Range Rover Evoque 2020S 2.0 Td4 AT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1863840.html;61 316 $;1 658 488 грн;Киев
Land Rover Range Rover Velar 2021R-Dynamic S 2.0 D200 AT (204 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1863410.html;93 858 $;2 538 683 грн;Харьков
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1832124.html;208 392 $;5 636 597 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1857731.html;235 469 $;6 368 968 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1850203.html;215 847 $;5 838 239 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic Black 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1851169.html;217 809 $;5 891 293 грн;Киев
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1862616.html;56 901 $;1 539 069 грн;Харьков
Land Rover Range Rover 2021Fifty 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1850117.html;192 300 $;5 201 339 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1856497.html;192 300 $;5 201 339 грн;Киев
Land Rover Range Rover 2021SV Autobiography 5.0 S/C АТ (565 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1820907.html;294 075 $;7 954 148 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1824604.html;291 721 $;7 890 458 грн;Киев
Land Rover Range Rover 2021SV Autobiography 5.0 S/C АТ (565 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1839646.html;291 721 $;7 890 458 грн;Киев
Land Rover Range Rover 2021Autobiography 4.4D АТ (339 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1839831.html;208 391 $;5 636 565 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1841399.html;230 760 $;6 241 588 грн;Киев
Land Rover Range Rover 2021Autobiography 4.4D АТ (339 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1817252.html;195 439 $;5 286 238 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1840904.html;195 439 $;5 286 238 грн;Киев
Land Rover Range Rover 2021Autobiography 4.4D АТ (339 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1839719.html;206 035 $;5 572 843 грн;Киев
Land Rover Range Rover 2021Individual 4.4D АТ (339 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1765144.html;197 532 $;5 342 858 грн;Киев
Land Rover Range Rover 2021Fifty 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1856640.html;222 388 $;6 015 138 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1848800.html;221 341 $;5 986 828 грн;Киев
Land Rover Range Rover 2021Individual 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1765145.html;231 676 $;6 266 363 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1765147.html;192 497 $;5 206 657 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1841097.html;235 469 $;6 368 968 грн;Киев
Land Rover Range Rover 2021Fifty 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1853061.html;217 810 $;5 891 325 грн;Киев
Land Rover Range Rover Sport 2021SVR 5.0 S/C AT (575 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1860507.html;188 375 $;5 095 168 грн;Киев
Land Rover Defender 2021SE 90 D200 AT (200 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1860665.html;76 493 $;2 068 970 грн;Харьков
Land Rover Range Rover Sport 2021SVR 5.0 S/C AT (575 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1857643.html;187 198 $;5 063 323 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1831945.html;195 439 $;5 286 238 грн;Киев
Land Rover Range Rover Sport 2021HST 3.0i Si6 AT (400 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1859110.html;156 980 $;4 245 989 грн;Киев
Land Rover Range Rover 2021SV Autobiography 5.0 S/C АТ (565 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1848810.html;300 225 $;8 120 475 грн;Киев
Land Rover Range Rover Sport 2021SE Pack 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1858981.html;102 689 $;2 777 521 грн;Харьков
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1836902.html;270 792 $;7 324 382 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1839890.html;221 342 $;5 986 860 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1832943.html;235 469 $;6 368 968 грн;Киев
Land Rover Range Rover 2021HSE 3.0 S/C АТ (340 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1851570.html;178 957 $;4 840 440 грн;Киев
Land Rover Range Rover 2020Autobiography 4.4D АТ (339 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1834719.html;206 035 $;5 572 843 грн;Киев
Land Rover Range Rover 2021SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1838446.html;217 809 $;5 891 293 грн;Киев
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1861960.html;51 968 $;1 405 638 грн;Киев
Land Rover Range Rover 2020Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1839838.html;188 375 $;5 095 168 грн;Киев
Land Rover Range Rover 2021Autobiography 4.4D АТ (339 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1839736.html;209 306 $;5 661 308 грн;Киев
Land Rover Range Rover 2021Fifty 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1856836.html;223 697 $;6 050 550 грн;Киев
Land Rover Range Rover 2020Autobiography 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1853183.html;203 176 $;5 495 492 грн;Одесса
Land Rover Discovery Sport 2021S D180 2.0 АT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1856922.html;58 185 $;1 573 780 грн;Харьков
Land Rover Range Rover Sport 2020HSE Pack 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1857811.html;116 854 $;3 160 680 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1843230.html;206 035 $;5 572 843 грн;Киев
Land Rover Range Rover 2021SV Autobiography 5.0 S/C АТ (565 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1840771.html;294 220 $;7 958 065 грн;Киев
Land Rover Discovery Sport 2021S D180 2.0 АT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1856897.html;58 185 $;1 573 780 грн;Харьков
Land Rover Range Rover Velar 2021R-Dynamic S 2.0D AT (240 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1859060.html;95 872 $;2 593 138 грн;Харьков
Land Rover Range Rover Evoque 2021S 2.0 Si4 AT (200 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1861715.html;51 968 $;1 405 638 грн;Одесса
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1862617.html;55 759 $;1 508 179 грн;Харьков
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1862944.html;56 901 $;1 539 069 грн;Харьков
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1861968.html;59 091 $;1 598 301 грн;Киев
Land Rover Range Rover Sport 2020SE 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1859500.html;99 781 $;2 698 864 грн;Киев
Land Rover Range Rover Sport 2020HSE Dynamic 5.0 S/C AT (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1855710.html;146 933 $;3 974 256 грн;Харьков
Land Rover Range Rover 2021B6/B7 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1834723.html;311 998 $;8 438 925 грн;Киев
Land Rover Range Rover 2021Fifty 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1861054.html;199 844 $;5 405 370 грн;Одесса
Land Rover Range Rover Sport 2021SE Pack 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1861486.html;101 346 $;2 741 218 грн;Харьков
Land Rover Range Rover 2020Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1834161.html;187 788 $;5 079 277 грн;Киев
Land Rover Range Rover 2021Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1855792.html;198 972 $;5 381 805 грн;Киев
Land Rover Range Rover 2021Fifty 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1859262.html;203 317 $;5 499 313 грн;Одесса
Land Rover Range Rover Sport 2021SE Pack 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1861871.html;103 018 $;2 786 437 грн;Харьков
Land Rover Range Rover 2020Autobiography 5.0 S/C АТ (565 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1833081.html;282 563 $;7 642 768 грн;Киев
Land Rover Range Rover 2020Autobiography 4.4D АТ (339 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1836911.html;188 375 $;5 095 168 грн;Киев
Land Rover Range Rover Sport 2021SE Pack 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1860194.html;101 653 $;2 749 497 грн;Киев
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1857175.html;60 363 $;1 632 693 грн;Одесса
Land Rover Range Rover 2020SVAutobiography Dynamic 5.0 S/C АТ (565 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1833729.html;306 110 $;8 279 668 грн;Киев
Land Rover Range Rover Evoque 2021R-Dynamic S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1857176.html;62 494 $;1 690 333 грн;Одесса
Land Rover Discovery Sport 2021R-Dynamic S D150 2.0 АT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1857521.html;62 647 $;1 694 472 грн;Одесса
Land Rover Range Rover 2020Autobiography 5.0 S/C АТ (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1838637.html;191 320 $;5 174 812 грн;Киев
Land Rover Range Rover Velar 2021S 2.0D AT (240 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1862444.html;88 925 $;2 405 253 грн;Киев
Land Rover Discovery Sport 2020R-Dynamic S D150 2.0 АT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1854035.html;59 939 $;1 621 229 грн;Одесса
Land Rover Range Rover Sport 2021SVR 5.0 S/C AT (575 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1856956.html;207 190 $;5 604 083 грн;Харьков
Land Rover Defender 2021X-Dynamic SE 110 3.0D AT (300 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1859660.html;101 464 $;2 744 402 грн;Харьков
Land Rover Range Rover Sport 2020HSE Dynamic 5.0 S/C AT (525 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1849283.html;146 933 $;3 974 256 грн;Харьков
Land Rover Range Rover Sport 2021SVR 5.0 S/C AT (575 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1856957.html;207 190 $;5 604 083 грн;Харьков
Land Rover Defender 2021X-Dynamic SE 110 3.0D AT (300 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1859768.html;101 464 $;2 744 402 грн;Харьков
Land Rover Defender 2021SE 110 3.0D AT (250 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1860457.html;90 456 $;2 446 651 грн;Харьков
Land Rover Range Rover 2021Fifty 350D MHEV АТ (350 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1859250.html;217 421 $;5 880 816 грн;Одесса
Land Rover Range Rover Evoque 2021Individual 2.0 Si4 AT (200 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1857177.html;74 303 $;2 009 738 грн;Одесса
Land Rover Range Rover Sport 2021SE 3.0 TD AT (249 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1859013.html;102 689 $;2 777 521 грн;Харьков
Land Rover Range Rover Evoque 2021R-Dynamic S 2.0 Td4 AT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1863430.html;63 459 $;1 716 445 грн;Одесса
Land Rover Range Rover 2021Vogue 300D MHEV АТ (300 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1863191.html;166 065 $;4 491 737 грн;Одесса
Land Rover Range Rover 2021Autobiography 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1863254.html;195 770 $;5 295 186 грн;Одесса
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1860677.html;58 479 $;1 581 741 грн;Одесса
Land Rover Range Rover Evoque 2021R-Dynamic S 2.0 Td4 AT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1860676.html;60 222 $;1 628 872 грн;Одесса
Land Rover Discovery Sport 2021S D180 2.0 АT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1861055.html;55 006 $;1 487 798 грн;Одесса
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1859232.html;60 127 $;1 626 324 грн;Одесса
Land Rover Range Rover Velar 2020R-Dynamic S 2.0D AT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1855675.html;86 111 $;2 369 736 грн;Чубинское
Land Rover Range Rover Evoque 2020Base 2.0 Si4 AT (200 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1846415.html;57 961 $;1 595 052 грн;Чубинское
Land Rover Range Rover Velar 2020S 2.0D AT (180 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1855674.html;91 574 $;2 520 072 грн;Чубинское
Land Rover Range Rover 2020Vogue 3.0i Si6 АТ (400 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1855099.html;151 377 $;4 165 798 грн;Чубинское
Land Rover Range Rover 2021Fifty 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1861433.html;235 517 $;6 481 296 грн;Чубинское
Land Rover Range Rover 2021Fifty 350D MHEV АТ (350 л.с.) AWD SWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1863643.html;235 517 $;6 481 296 грн;Чубинское
Land Rover Range Rover Evoque 2020R-Dynamic S 2.0 Sd4 AT (240 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1861484.html;72 254 $;1 988 388 грн;Чубинское
Land Rover Range Rover Velar 2021R-Dynamic SE 3.0D AT (300 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1860431.html;109 553 $;3 014 820 грн;Чубинское
Land Rover Defender 2021SE 90 D240 AT (240 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1861432.html;84 934 $;2 337 336 грн;Чубинское
Land Rover Range Rover Sport 2021SVR 5.0 S/C AT (575 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1863641.html;201 339 $;5 540 724 грн;Чубинское
Land Rover Discovery 2020Landmark Edition 2.0 SD4 AT (240 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-1845772.html;77 964 $;2 145 528 грн;Чубинское
Land Rover Range Rover Sport 2020SE 3.0 SD4 AT (306 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-sport-1861418.html;102 995 $;2 834 352 грн;Чубинское
Land Rover Range Rover 2020Vogue 3.0i Si6 АТ (400 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-1861478.html;152 320 $;4 191 750 грн;Чубинское
Land Rover Range Rover Evoque 2021S 2.0 Td4 AT (150 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-evoque-1861481.html;60 539 $;1 666 008 грн;Чубинское
Land Rover Range Rover 2021Fifty 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1861476.html;221 825 $;6 104 484 грн;Чубинское
Land Rover Discovery Sport 2021R-Dynamic S 2.0D АT (163 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-discovery-sport-1863566.html;62 659 $;1 724 328 грн;Чубинское
Land Rover Range Rover Velar 2021S 2.0 D200 AT (204 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1863439.html;88 419 $;2 433 240 грн;Чубинское
Land Rover Range Rover Velar 2021Landmark Edition 3.0 D300 AT (300 л.с.) AWD;https://auto.ria.com/newauto/auto-land-rover-range-rover-velar-1863440.html;109 553 $;3 014 820 грн;Чубинское
Land Rover Discovery 2021S 3.0 D250 AT (250 л.с.) AWD MHEV;https://auto.ria.com/newauto/auto-land-rover-discovery-1863642.html;75 810 $;2 086 236 грн;Чубинское
Land Rover Range Rover 2020Autobiography 5.0 S/C АТ (525 л.с.) AWD LWB;https://auto.ria.com/newauto/auto-land-rover-range-rover-1853278.html;213 772 $;5 882 868 грн;Чубинское
Land Rover Defender 2021X-Dynamic SE 110 3.0D AT (250 л.с.);https://auto.ria.com/newauto/auto-land-rover-defender-1863640.html;96 602 $;2 658 420 грн;Чубинское
