Model;Link;Price usd($);Price UAH;City
Citroen C3 2020Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1847940.html;14 875 $;402 340 грн;Харьков
Citroen Berlingo пасс. 2020Shine 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1850765.html;28 563 $;772 570 грн;Одесса
Citroen C5 Aircross 2020Feel 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1847866.html;30 815 $;833 490 грн;Ивано-Франковск
Citroen C5 Aircross 2020Feel Pack 1.6 PureTech AT (165 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1847910.html;27 218 $;736 180 грн;Херсон
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863179.html;35 382 $;957 000 грн;Ивано-Франковск
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863069.html;32 047 $;866 810 грн;Киев
Citroen C3 Aircross 2020Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1850710.html;21 277 $;575 500 грн;Винница
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1861087.html;20 379 $;551 200 грн;Киев
Citroen Berlingo груз. 2021base Control 1000 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1859332.html;17 654 $;477 500 грн;Киев
Citroen Space Tourer 2021Feel 2.0 BlueHDi AT (180 л.с.) L3;https://auto.ria.com/newauto/auto-citroen-space-tourer-1864006.html;45 129 $;1 220 660 грн;Киев
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863598.html;31 795 $;860 000 грн;Черкассы
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1844525.html;30 812 $;833 400 грн;Киев
Citroen C3 Aircross 2021Feel Pack 1.6 Hdi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1860185.html;20 506 $;554 650 грн;Винница
Citroen C3 Aircross 2021Shine 1.5 BlueHDi AT (120 л.с.) S&S;https://auto.ria.com/newauto/auto-citroen-c3-aircross-1864024.html;25 606 $;692 590 грн;Ивано-Франковск
Citroen C3 Aircross 2021Feel Pack 1.6 Hdi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1861612.html;20 973 $;567 290 грн;Черкассы
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1861739.html;14 881 $;402 500 грн;Полтава
Citroen C3 2020Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1860399.html;14 843 $;401 480 грн;Киев
Citroen C3 Aircross 2020Feel 1.6 Hdi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1859224.html;19 842 $;536 690 грн;Харьков
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1844659.html;14 877 $;402 400 грн;Киев
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1850835.html;21 963 $;594 050 грн;Винница
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1863601.html;21 961 $;594 000 грн;Черкассы
Citroen C-Elysee 2021Feel New 1.6 VTI AT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1842604.html;17 073 $;461 790 грн;Винница
Citroen C-Elysee 2021Feel New 1.6 VTI MT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1846238.html;15 613 $;422 300 грн;Винница
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1861738.html;20 796 $;562 500 грн;Полтава
Citroen C-Elysee 2021Feel New 1.6HDi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1863496.html;15 528 $;420 000 грн;Киев
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1857866.html;14 877 $;402 400 грн;Одесса
Citroen Berlingo пасс. 2021Feel Pack 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1864030.html;28 767 $;778 090 грн;Ивано-Франковск
Citroen Berlingo груз. 2021base Worker 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1856678.html;21 454 $;580 280 грн;Винница
Citroen C5 Aircross 2020Feel 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1861007.html;30 360 $;821 180 грн;Киев
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1864340.html;23 477 $;635 000 грн;Черкассы
Citroen Berlingo пасс. 2021Shine 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1862474.html;21 861 $;591 300 грн;Киев
Citroen Berlingo пасс. 2020Shine 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1850317.html;28 148 $;761 360 грн;Ивано-Франковск
Citroen C3 Aircross 2021Feel Pack 1.6 Hdi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1850122.html;20 319 $;549 600 грн;Киев
Citroen Berlingo пасс. 2021Rip Curl 1.5 BlueHDi AT (130 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1861970.html;27 988 $;757 020 грн;Харьков
Citroen C-Elysee 2021Feel New 1.6HDi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1838149.html;15 528 $;420 000 грн;Киев
Citroen C3 2020Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1861173.html;19 743 $;534 000 грн;Черкассы
Citroen Berlingo пасс. 2020Shine 1.5 BlueHDi AT (130 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1858613.html;26 601 $;719 500 грн;Харьков
Citroen Space Tourer 2020Business 2.0 BlueHDi AT (180 л.с.) L3 Lounge;https://auto.ria.com/newauto/auto-citroen-space-tourer-1857194.html;38 287 $;1 035 600 грн;Киев
Citroen C3 2020Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1847929.html;14 843 $;401 480 грн;Киев
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1848287.html;21 236 $;574 380 грн;Одесса
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1855597.html;20 827 $;563 340 грн;Одесса
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1855603.html;21 338 $;577 140 грн;Одесса
Citroen C3 Aircross 2020Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1846225.html;22 972 $;621 350 грн;Харьков
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1860946.html;20 729 $;560 680 грн;Харьков
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1863595.html;23 477 $;635 000 грн;Черкассы
Citroen C-Elysee 2020Feel New 1.6 MТ (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1863281.html;13 929 $;376 740 грн;Киев
Citroen C5 Aircross 2021Feel Pack 1.5 BlueHDi AT (130 л.с.) S&S;https://auto.ria.com/newauto/auto-citroen-c5-aircross-1855778.html;31 311 $;846 890 грн;Одесса
Citroen Berlingo груз. 2021base Worker 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1860463.html;21 074 $;570 000 грн;Черкассы
Citroen C-Elysee 2020Feel New 1.6 MТ (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1858824.html;13 864 $;375 000 грн;Черкассы
Citroen C-Elysee 2020Feel New 1.6 MТ (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1851951.html;14 049 $;380 000 грн;Черкассы
Citroen Berlingo груз. 2021base Worker 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1863906.html;21 361 $;577 760 грн;Харьков
Citroen Berlingo пасс. 2021Feel 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1847211.html;27 621 $;747 100 грн;Киев
Citroen Berlingo пасс. 2021Feel Pack 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1860811.html;27 728 $;750 000 грн;Черкассы
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863525.html;35 271 $;954 000 грн;Черкассы
Citroen C-Elysee 2020Feel New 1.6 VTI MT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1848794.html;13 929 $;376 740 грн;Киев
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1862687.html;20 973 $;567 280 грн;Винница
Citroen Space Tourer 2021Feel 2.0 BlueHDi AT (180 л.с.) L3;https://auto.ria.com/newauto/auto-citroen-space-tourer-1845369.html;45 153 $;1 221 300 грн;Киев
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863293.html;35 382 $;957 000 грн;Черкассы
Citroen Jumpy груз. 20202.0 BlueHDi (150 л.с.) L3H1;https://auto.ria.com/newauto/auto-citroen-jumpy-gruz-1847713.html;31 533 $;852 900 грн;Винница
Citroen C3 Aircross 2021Shine 1.5 BlueHDi AT (120 л.с.) S&S;https://auto.ria.com/newauto/auto-citroen-c3-aircross-1863468.html;25 606 $;692 590 грн;Харьков
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1858360.html;19 909 $;538 500 грн;Киев
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863066.html;32 047 $;866 810 грн;Черкассы
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1862324.html;15 643 $;423 100 грн;Винница
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1842968.html;31 952 $;864 240 грн;Винница
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1852089.html;20 458 $;553 340 грн;Винница
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1847675.html;19 909 $;538 500 грн;Киев
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1858380.html;19 933 $;539 150 грн;Винница
Citroen C5 Aircross 2021Feel Pack 1.6 PureTech AT (165 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1819652.html;29 502 $;797 960 грн;Винница
Citroen Space Tourer 2021Feel 2.0 BlueHDi AT (180 л.с.) L3;https://auto.ria.com/newauto/auto-citroen-space-tourer-1861346.html;45 123 $;1 220 500 грн;Харьков
Citroen C3 Aircross 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1860043.html;24 397 $;659 900 грн;Одесса
Citroen Berlingo пасс. 2021Feel Pack 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1862956.html;28 314 $;765 850 грн;Харьков
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1862556.html;23 933 $;647 330 грн;Харьков
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1859790.html;21 393 $;578 630 грн;Харьков
Citroen C3 Aircross 2020Feel 1.6 Hdi MT (92 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1855720.html;20 294 $;548 920 грн;Харьков
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1858107.html;20 184 $;545 950 грн;Харьков
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1862559.html;23 480 $;635 090 грн;Харьков
Citroen Jumper груз. 2021DBL CAB 4-35-L3 2.0 BlueHDi MT (160 л.с.);https://auto.ria.com/newauto/auto-citroen-jumper-gruz-1857104.html;37 030 $;1 001 600 грн;Харьков
Citroen C3 Aircross 2020Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1844287.html;22 146 $;599 000 грн;Херсон
Citroen C-Elysee 2020Feel New 1.6 VTI MT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1855869.html;14 131 $;382 210 грн;Одесса
Citroen C-Elysee 2021Feel New 1.6 VTI AT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1844454.html;17 347 $;469 200 грн;Херсон
Citroen Berlingo пасс. 2021Rip Curl 1.5 BlueHDi AT (130 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1858392.html;27 998 $;757 290 грн;Винница
Citroen Space Tourer 2020Feel 2.0 BlueHDi AT (180 л.с.) L3;https://auto.ria.com/newauto/auto-citroen-space-tourer-1863965.html;42 000 $;1 136 016 грн;Харьков
Citroen Jumper груз. 20212.0 BlueHDi MT (160 л.с.) 4-40-L4;https://auto.ria.com/newauto/auto-citroen-jumper-gruz-1859263.html;32 727 $;885 200 грн;Киев
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1845886.html;30 812 $;833 400 грн;Киев
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1859985.html;15 438 $;417 580 грн;Винница
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1860741.html;34 247 $;926 310 грн;Винница
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1859996.html;15 438 $;417 580 грн;Винница
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1853575.html;15 265 $;412 900 грн;Полтава
Citroen Jumpy груз. 20212.0 BlueHDi (150 л.с.) L3H1;https://auto.ria.com/newauto/auto-citroen-jumpy-gruz-1859327.html;30 531 $;825 800 грн;Киев
Citroen C3 Aircross 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1844985.html;22 120 $;598 300 грн;Киев
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1859987.html;15 949 $;431 380 грн;Винница
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1860147.html;34 247 $;926 310 грн;Винница
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1842753.html;34 152 $;923 750 грн;Винница
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1856336.html;32 142 $;869 380 грн;Винница
Citroen C-Elysee 2021Feel New 1.6 VTI MT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1844717.html;15 649 $;423 280 грн;Винница
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1847867.html;20 623 $;557 820 грн;Винница
Citroen Space Tourer 2021Feel 2.0 BlueHDi AT (180 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-space-tourer-1786893.html;43 626 $;1 180 000 грн;Полтава
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863053.html;32 047 $;866 810 грн;Киев
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1849989.html;15 713 $;425 000 грн;Полтава
Citroen Jumper груз. 20214-35 L3H2 2.0 BlueHDi MT (160 л.с.);https://auto.ria.com/newauto/auto-citroen-jumper-gruz-1859680.html;33 544 $;907 300 грн;Одесса
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1825702.html;21 406 $;579 000 грн;Полтава
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1850197.html;30 823 $;833 700 грн;Киев
Citroen Berlingo пасс. 2021Rip Curl 1.5 BlueHDi AT (130 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1863084.html;27 535 $;744 780 грн;Киев
Citroen C5 Aircross 2020Shine 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1860130.html;33 160 $;896 900 грн;Киев
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1861527.html;32 755 $;885 960 грн;Николаев
Citroen Berlingo пасс. 2020Feel 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1855758.html;21 788 $;589 320 грн;Херсон
Citroen Jumper пасс. 2020440 2.0 BlueHDi (160 л.с.) MT L4H2;https://auto.ria.com/newauto/auto-citroen-jumper-pass-1831686.html;48 114 $;1 301 400 грн;Киев
Citroen Berlingo груз. 2021Individual Worker 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1863024.html;19 857 $;537 100 грн;Киев
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1861525.html;20 972 $;567 250 грн;Херсон
Citroen C-Elysee 2021Feel New 1.6 VTI AT (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1839341.html;16 644 $;450 200 грн;Киев
Citroen C-Elysee 2021Feel New 1.6 MТ (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1810233.html;15 339 $;414 890 грн;Винница
Citroen Space Tourer 2021Business 2.0 HDi MT (150 л.с.) L3;https://auto.ria.com/newauto/auto-citroen-space-tourer-1859932.html;39 374 $;1 065 000 грн;Полтава
Citroen Berlingo груз. 2021base Control 1000 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1861524.html;19 857 $;537 100 грн;Херсон
Citroen C3 Aircross 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1856659.html;25 071 $;678 110 грн;Запорожье
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1853579.html;20 963 $;567 000 грн;Полтава
Citroen C5 Aircross 2020Feel 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1863075.html;30 360 $;821 180 грн;Киев
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1863081.html;20 831 $;563 440 грн;Киев
Citroen C3 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1861080.html;19 909 $;538 500 грн;Киев
Citroen Berlingo груз. 2021Worker 1.5 BlueHDi AT (130 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1853548.html;24 907 $;673 690 грн;Полтава
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1853724.html;30 812 $;833 400 грн;Киев
Citroen Berlingo пасс. 2020Shine 1.5 BlueHDi AT (130 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1861890.html;27 308 $;738 620 грн;Херсон
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1862661.html;20 184 $;545 950 грн;Херсон
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1856660.html;15 550 $;420 590 грн;Запорожье
Citroen C3 Aircross 2021Shine 1.2 PureTech VTi AT (110 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-aircross-1853570.html;21 259 $;575 000 грн;Полтава
Citroen C3 2021Feel 1.2 PureTech MT (83 л.с.);https://auto.ria.com/newauto/auto-citroen-c3-1825712.html;15 528 $;420 000 грн;Полтава
Citroen Berlingo пасс. 2021Feel 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1859934.html;21 861 $;591 300 грн;Полтава
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1862816.html;35 156 $;35 156 $;Полтава
Citroen C5 Aircross 2021Feel Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1853726.html;30 801 $;833 100 грн;Киев
Citroen C-Elysee 2021Feel New 1.6 MТ (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1848600.html;15 339 $;414 890 грн;Одесса
Citroen Berlingo пасс. 2021Live Pack 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1861737.html;20 379 $;551 200 грн;Полтава
Citroen C5 Aircross 2021Shine Pack 2.0 BHDi AT (180 л.с.);https://auto.ria.com/newauto/auto-citroen-c5-aircross-1853564.html;35 126 $;950 100 грн;Полтава
Citroen Jumper груз. 20214-35 L3H3 (130 л.с.);https://auto.ria.com/newauto/auto-citroen-jumper-gruz-1859553.html;33 400 $;903 400 грн;Херсон
Citroen Berlingo груз. 2021base Worker 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1853543.html;20 434 $;552 700 грн;Полтава
Citroen Berlingo груз. 2021base Worker 1.6 HDi MT (92 л.с.) L2;https://auto.ria.com/newauto/auto-citroen-berlingo-gruz-1844442.html;21 361 $;577 760 грн;Полтава
Citroen C-Elysee 2020Feel New 1.6 MТ (115 л.с.);https://auto.ria.com/newauto/auto-citroen-c-elysee-1848679.html;14 278 $;386 200 грн;Запорожье
Citroen Berlingo пасс. 2021Rip Curl 1.5 BlueHDi AT (130 л.с.) L1;https://auto.ria.com/newauto/auto-citroen-berlingo-pass-1853581.html;27 041 $;731 400 грн;Полтава
