Model;Link;Price usd($);Price UAH;City
Fiat Doblo груз. 2021New Maxi 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1848342.html;16 633 $;451 900 грн;Полтава
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1858065.html;18 146 $;490 800 грн;Днепр (Днепропетровск)
Fiat 500 2020City Cross X (cross) 1.4i MultiAir AT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1837980.html;21 896 $;594 900 грн;Полтава
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1843981.html;18 112 $;489 900 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Panorama Pop New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1863230.html;17 112 $;17 112 $;Харьков
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1850697.html;15 776 $;15 776 $;Харьков
Fiat Qubo пасс. 2021Active 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1848295.html;13 824 $;373 900 грн;Винница
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1848296.html;16 156 $;16 156 $;Винница
Fiat Tipo Cross 20211.0 MT (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-cross-1863909.html;25 876 $;25 876 $;Ровно
Fiat Ducato груз. 202135 Maxi L3H2 (295. BGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1864375.html;31 352 $;848 000 грн;Тернополь
Fiat Ducato груз. 202135 Maxi XL L4H2 (295. CGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1864374.html;32 091 $;868 000 грн;Тернополь
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863734.html;14 509 $;392 440 грн;Днепр (Днепропетровск)
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863727.html;15 524 $;419 900 грн;Тернополь
Fiat Tipo Cross 20211.0 MT (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-cross-1863731.html;22 179 $;599 900 грн;Тернополь
Fiat 500 2020City Cross X (cross) 1.4i MultiAir AT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1838691.html;21 459 $;594 400 грн;Харьков
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1854368.html;17 377 $;470 000 грн;Днепр (Днепропетровск)
Fiat Ducato пасс. 202033 L2H2 290. 5JB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-pass-1858145.html;33 714 $;911 900 грн;Винница
Fiat Doblo груз. 2021Corto New 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1860201.html;17 077 $;461 900 грн;Днепр (Днепропетровск)
Fiat Ducato груз. 202135 Maxi XL L4H2 (295. CGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1838338.html;31 579 $;858 000 грн;Полтава
Fiat Fiorino пасс. 2020Combi Elegant 1.4 МТ (75 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1855061.html;13 214 $;359 000 грн;Полтава
Fiat Tipo 2021Mid 1.6 АТ (110 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861717.html;18 768 $;509 900 грн;Полтава
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1863064.html;17 632 $;476 900 грн;Тернополь
Fiat Ducato пасс. 202133 L2H2 290. 5JB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-pass-1863500.html;33 015 $;897 000 грн;Полтава
Fiat Tipo Cross 20211.0 MT (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-cross-1864380.html;21 809 $;589 900 грн;Тернополь
Fiat 500 2020Urban X 1.4i MultiAir MT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1848732.html;19 406 $;524 900 грн;Винница
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1848701.html;17 632 $;17 632 $;Днепр (Днепропетровск)
Fiat Tipo 2021Mid+ 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862101.html;15 731 $;427 400 грн;Полтава
Fiat Fiorino груз. 2020Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1854351.html;12 441 $;336 500 грн;Днепр (Днепропетровск)
Fiat 500 2020City Cross X (cross) 1.4i MultiAir AT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1842597.html;21 976 $;594 400 грн;Винница
Fiat Ducato груз. 20212.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1862820.html;30 575 $;827 000 грн;Тернополь
Fiat Tipo 2021Mid 1.6 АТ (110 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863149.html;18 852 $;509 900 грн;Житомир
Fiat Fiorino пасс. 2021Combi Elegant 1.3D MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1835272.html;16 046 $;434 000 грн;Винница
Fiat Fiorino груз. 2021Base 1.3D MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1864377.html;13 861 $;374 900 грн;Тернополь
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1861992.html;12 327 $;334 900 грн;Полтава
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.6D MT (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1861646.html;22 405 $;22 405 $;Житомир
Fiat Ducato груз. 20202.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1835266.html;29 836 $;807 000 грн;Винница
Fiat Ducato груз. 202140 Maxi XL L4H3 (295.HAB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1864373.html;33 126 $;896 000 грн;Тернополь
Fiat Tipo 2020Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862436.html;20 589 $;556 900 грн;Винница
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861165.html;15 802 $;427 400 грн;Херсон
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1847076.html;13 541 $;367 900 грн;Полтава
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1860196.html;18 297 $;494 900 грн;Черкассы
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860190.html;15 802 $;427 400 грн;Черкассы
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860183.html;14 711 $;397 900 грн;Черкассы
Fiat Doblo груз. 2021New Maxi 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1864378.html;16 153 $;436 900 грн;Тернополь
Fiat Ducato пасс. 202033 L2H2 290. 5JB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-pass-1831736.html;34 084 $;34 084 $;Днепр (Днепропетровск)
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860149.html;14 341 $;387 900 грн;Ровно
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1814429.html;17 632 $;476 900 грн;Ровно
Fiat Ducato груз. 2021295. CCB.4 35 Maxi L4H1 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1864376.html;32 128 $;869 000 грн;Тернополь
Fiat 500 2021Base 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1862981.html;15 158 $;411 820 грн;Полтава
Fiat Tipo 2021Mid plus 1.6 АТ (110 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862771.html;19 221 $;519 900 грн;Днепр (Днепропетровск)
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1859926.html;14 016 $;379 100 грн;Днепр (Днепропетровск)
Fiat Ducato груз. 202035 Maxi L2H2 (295.AGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1814471.html;29 836 $;807 000 грн;Ровно
Fiat Doblo груз. 2021New Maxi 1.6D МТ (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1783744.html;19 564 $;541 900 грн;Харьков
Fiat Ducato груз. 20212.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1858356.html;29 441 $;799 900 грн;Полтава
Fiat Doblo пасс. 2020Active Corto New 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1849294.html;17 783 $;17 783 $;Житомир
Fiat Fiorino груз. 2021Base 1.3D MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1862853.html;13 725 $;372 900 грн;Полтава
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1863061.html;17 894 $;17 894 $;Харьков
Fiat 500 X 2020City Cross 1.4 6-DCT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1860187.html;21 809 $;589 900 грн;Черкассы
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.6D MT (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1863073.html;21 711 $;21 711 $;Полтава
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1859022.html;14 156 $;382 900 грн;Кременчуг
Fiat Doblo груз. 2020New Maxi 1.6D МТ (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1847037.html;20 589 $;20 589 $;Харьков
Fiat Doblo груз. 2021New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1863739.html;17 632 $;476 900 грн;Житомир
Fiat Doblo груз. 2021New Maxi 1.6D МТ (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1863742.html;20 589 $;20 589 $;Житомир
Fiat 500 X 2020Urban 1.4 E6b МТ (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1848399.html;19 776 $;534 900 грн;Ровно
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1863347.html;17 894 $;17 894 $;Ровно
Fiat 500 2020City Cross X (cross) 1.4i MultiAir AT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1838032.html;22 726 $;614 700 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Base New Maxi 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1858343.html;17 783 $;17 783 $;Кременчуг
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1862439.html;16 927 $;459 900 грн;Полтава
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1863737.html;12 567 $;339 900 грн;Житомир
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1860209.html;17 632 $;476 900 грн;Черкассы
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1857686.html;18 256 $;496 000 грн;Полтава
Fiat Tipo 2020Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862607.html;20 240 $;549 900 грн;Полтава
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1858694.html;14 563 $;14 563 $;Харьков
Fiat 500 X 2020City Cross 1.4 6-DCT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1860809.html;22 715 $;614 400 грн;Тернополь
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863098.html;14 545 $;393 400 грн;Житомир
Fiat 500 X 2020City Cross 1.4 6-DCT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1863708.html;21 809 $;589 900 грн;Черкассы
Fiat 500 X 2020Urban 1.4 E6b МТ (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1858273.html;19 406 $;524 900 грн;Кременчуг
Fiat Qubo пасс. 2021Easy 1.3D MultiJet MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1856607.html;15 455 $;419 900 грн;Полтава
Fiat Doblo пасс. 2020Base Nuovo 1.4 MТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1857771.html;14 789 $;400 000 грн;Кременчуг
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861261.html;14 388 $;390 900 грн;Полтава
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1835287.html;17 632 $;476 900 грн;Винница
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1857824.html;14 008 $;14 008 $;Житомир
Fiat 500 2020Lounge 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1858229.html;15 847 $;428 620 грн;Одесса
Fiat Tipo 2021Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861522.html;20 589 $;556 900 грн;Днепр (Днепропетровск)
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1862290.html;16 927 $;459 900 грн;Полтава
Fiat 500 2020Urban X 1.4i MultiAir MT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1847032.html;19 406 $;524 900 грн;Харьков
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1835293.html;18 707 $;506 000 грн;Винница
Fiat Doblo груз. 2021Corto New 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1858141.html;17 447 $;471 900 грн;Винница
Fiat Doblo пасс. 2020Base Nuovo 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1860205.html;17 783 $;481 000 грн;Черкассы
Fiat 500 X 2020City Cross 1.4 6-DCT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1840043.html;22 715 $;614 400 грн;Херсон
Fiat Ducato груз. 202135 Maxi XL L4H2 (295.CG2.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1863071.html;31 795 $;860 000 грн;Днепр (Днепропетровск)
Fiat Tipo 2020Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862187.html;20 105 $;556 900 грн;Харьков
Fiat Tipo 2020Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860883.html;21 329 $;21 329 $;Житомир
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1858643.html;15 897 $;431 900 грн;Полтава
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1783748.html;12 091 $;334 900 грн;Харьков
Fiat 500 2020Turismo Abarth 595 1.4T AT (165 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1851788.html;25 268 $;699 900 грн;Харьков
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860231.html;15 646 $;423 200 грн;Днепр (Днепропетровск)
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860570.html;15 665 $;423 700 грн;Днепр (Днепропетровск)
Fiat Fiorino груз. 2020Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1851435.html;12 567 $;339 900 грн;Ровно
Fiat Tipo Cross 20201.0 MT (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-cross-1863203.html;21 329 $;576 900 грн;Одесса
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.6D MT (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1832226.html;22 774 $;616 000 грн;Херсон
Fiat Tipo 2021Mid 1.6 АТ (110 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1864371.html;17 816 $;481 900 грн;Тернополь
Fiat 500 2021Base 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1864020.html;16 449 $;16 449 $;Харьков
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860323.html;16 796 $;16 796 $;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Base Nuovo 1.4 MТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1860208.html;17 968 $;486 000 грн;Черкассы
Fiat Ducato груз. 20212.3 290.9LB.4 (130 л.с.) 35 L1H1;https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1863269.html;29 428 $;795 960 грн;Днепр (Днепропетровск)
Fiat Qubo пасс. 2021Elegant 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1864370.html;13 343 $;360 900 грн;Тернополь
Fiat Ducato груз. 202135 Maxi L2H2 (295.AGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1863046.html;33 163 $;897 000 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1859602.html;19 728 $;19 728 $;Полтава
Fiat Tipo 2020Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1864379.html;20 589 $;556 900 грн;Тернополь
Fiat Ducato пасс. 202033 L2H2 290. 5JB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-pass-1860422.html;33 640 $;909 900 грн;Черкассы
Fiat 500 X 2020Urban 1.4 E6b МТ (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1864369.html;19 406 $;524 900 грн;Тернополь
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1860272.html;12 567 $;339 900 грн;Черкассы
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1858706.html;15 731 $;427 400 грн;Полтава
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861389.html;15 802 $;427 400 грн;Николаев
Fiat Ducato пасс. 202133 L2H2 290. 5JB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-pass-1863018.html;33 163 $;897 000 грн;Тернополь
Fiat Ducato груз. 20202.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1860211.html;29 836 $;807 000 грн;Черкассы
Fiat Doblo пасс. 2020Active Lungo N1 New Maxi 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1860568.html;19 817 $;536 000 грн;Днепр (Днепропетровск)
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1864372.html;13 787 $;372 900 грн;Тернополь
Fiat Qubo пасс. 2021Easy 1.3D MultiJet MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1858348.html;16 042 $;433 900 грн;Кременчуг
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1862695.html;16 084 $;16 084 $;Полтава
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.6D MT (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1862763.html;22 774 $;616 000 грн;Тернополь
Fiat Tipo 2021Pop 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863655.html;14 419 $;390 000 грн;Одесса
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1862879.html;12 567 $;339 900 грн;Тернополь
Fiat Fiorino пасс. 2020Combi Elegant 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1858349.html;13 975 $;378 000 грн;Кременчуг
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1814456.html;14 193 $;14 193 $;Ровно
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1837990.html;16 084 $;16 084 $;Полтава
Fiat Fiorino пасс. 2021Combi Elegant 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1833086.html;14 012 $;379 000 грн;Тернополь
Fiat Fiorino пасс. 2020Combi Elegant 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1840352.html;13 642 $;369 000 грн;Херсон
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1862503.html;17 262 $;466 900 грн;Черкассы
Fiat Doblo пасс. 2020Active Corto New 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1862694.html;17 703 $;17 703 $;Полтава
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862013.html;15 802 $;427 400 грн;Винница
Fiat Fiorino пасс. 2021Combi Elegant 1.3D MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1855827.html;15 790 $;429 000 грн;Полтава
Fiat Ducato груз. 202040 Maxi XL L4H3 (295.HAB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1855833.html;32 794 $;887 000 грн;Днепр (Днепропетровск)
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1856166.html;18 264 $;494 000 грн;Днепр (Днепропетровск)
Fiat Ducato груз. 202135 Maxi L2H2 (295.AGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1861571.html;33 163 $;897 000 грн;Ровно
Fiat 500 X 2020City Cross 1.4 6-DCT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-x-1861297.html;23 096 $;624 700 грн;Николаев
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862510.html;15 802 $;427 400 грн;Черкассы
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1860085.html;14 690 $;406 900 грн;Харьков
Fiat Tipo Cross 20201.0 MT (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-cross-1862508.html;20 959 $;566 900 грн;Черкассы
