Model;Link;Price usd($);Price UAH;City
Nissan Qashqai 2021Acenta Parking New FL 1.2 DIG-T CVT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1857405.html;23 094 $;624 650 грн;Кропивницкий (Кировоград)
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861818.html;19 776 $;534 890 грн;Полтава
Nissan X-Trail 2020N-Connecta New FL 2.0 CVT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1851947.html;28 811 $;779 280 грн;Хмельницкий
Nissan X-Trail 2021Acenta New FL 2.0 CVT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863851.html;27 443 $;742 290 грн;Кропивницкий (Кировоград)
Nissan Juke 2021N-Design 1.0 DIG-T 7DCT (114 л.с.);https://auto.ria.com/newauto/auto-nissan-juke-1864410.html;30 493 $;824 770 грн;Киев
Nissan Qashqai 2021Tekna New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859592.html;29 353 $;793 930 грн;Винница
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1812317.html;24 753 $;669 530 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859547.html;24 734 $;669 000 грн;Киев
Nissan Qashqai 2021Tekna Bose+Nappa New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864384.html;31 290 $;846 330 грн;Киев
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1849234.html;24 734 $;669 000 грн;Киев
Nissan Qashqai 2021Acenta Safety New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1858634.html;25 433 $;687 900 грн;Киев
Nissan X-Trail 2021Acenta Navi New FL 2.5 CVT (171 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1863423.html;32 874 $;889 170 грн;Одесса
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1857235.html;24 205 $;654 710 грн;Белая Церковь
Nissan X-Trail 2020Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863392.html;28 339 $;766 500 грн;Днепр (Днепропетровск)
Nissan Qashqai 2020Acenta Safety New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863811.html;25 367 $;686 120 грн;Киев
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1781013.html;24 205 $;654 710 грн;Белая Церковь
Nissan X-Trail 2021N-Connecta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1862460.html;32 350 $;875 000 грн;Львов
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1860521.html;22 923 $;620 020 грн;Одесса
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864319.html;22 923 $;620 020 грн;Винница
Nissan X-Trail 2021Tekna New FL 1.6dCi MCVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863404.html;36 514 $;987 640 грн;Одесса
Nissan X-Trail 2021Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1832303.html;31 848 $;861 430 грн;Ивано-Франковск
Nissan X-Trail 2021Acenta Navi New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1836148.html;31 848 $;861 430 грн;Ивано-Франковск
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1848733.html;24 205 $;654 710 грн;Ивано-Франковск
Nissan X-Trail 2021Acenta Navi New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1834471.html;31 848 $;861 430 грн;Ивано-Франковск
Nissan Juke 2021Tekna 1.0 DIG-T 7DCT (114 л.с.);https://auto.ria.com/newauto/auto-nissan-juke-1864338.html;28 310 $;765 720 грн;Винница
Nissan X-Trail 2021N-Connecta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1846438.html;32 351 $;875 030 грн;Белая Церковь
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863654.html;25 668 $;694 280 грн;Киев
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859387.html;22 923 $;620 020 грн;Киев
Nissan Qashqai 2021Acenta New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863405.html;23 356 $;631 720 грн;Днепр (Днепропетровск)
Nissan Juke 2021Base 1.0 DIG-T AT (117 л.с.);https://auto.ria.com/newauto/auto-nissan-juke-1864092.html;26 743 $;723 350 грн;Киев
Nissan X-Trail 2020Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861506.html;28 339 $;766 500 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864111.html;25 206 $;681 770 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861468.html;25 216 $;682 037 грн;Хмельницкий
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1709889.html;19 776 $;534 890 грн;Хмельницкий
Nissan Juke 2021Tekna 1.0 DIG-T 7DCT (114 л.с.);https://auto.ria.com/newauto/auto-nissan-juke-1864339.html;26 743 $;723 350 грн;Винница
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1855755.html;24 205 $;654 710 грн;Ивано-Франковск
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864303.html;25 668 $;694 280 грн;Черкассы
Nissan Qashqai 2021Acenta Parking+Navi New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864086.html;26 513 $;717 130 грн;Одесса
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863821.html;24 205 $;654 710 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864051.html;21 485 $;581 130 грн;Винница
Nissan X-Trail 2020Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1709911.html;27 805 $;752 080 грн;Хмельницкий
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1860872.html;35 529 $;961 000 грн;Киев
Nissan X-Trail 2020Tekna New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1860550.html;35 006 $;946 840 грн;Киев
Nissan X-Trail 2020Tekna New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1860552.html;35 006 $;946 840 грн;Киев
Nissan X-Trail 2020N-Connecta New FL 1.6dCi MCVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863387.html;30 843 $;834 230 грн;Днепр (Днепропетровск)
Nissan X-Trail 2021Acenta New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1863620.html;29 392 $;795 000 грн;Киев
Nissan Qashqai 2021Acenta Safety+Navi New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863716.html;26 765 $;723 930 грн;Хмельницкий
Nissan X-Trail 2020Acenta Navi New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1862552.html;30 340 $;820 630 грн;Ивано-Франковск
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863735.html;24 205 $;654 710 грн;Винница
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863630.html;25 206 $;681 770 грн;Полтава
Nissan X-Trail 2020Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1862432.html;28 339 $;766 500 грн;Одесса
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863617.html;25 206 $;681 770 грн;Полтава
Nissan X-Trail 2021N-Connecta New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1848392.html;33 527 $;906 850 грн;Хмельницкий
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863460.html;22 470 $;607 780 грн;Днепр (Днепропетровск)
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861716.html;20 228 $;547 130 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 1.2 DIG-T CVT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863905.html;23 094 $;624 650 грн;Кропивницкий (Кировоград)
Nissan X-Trail 2021Acenta New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1861843.html;30 621 $;828 240 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861824.html;24 753 $;669 530 грн;Полтава
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864314.html;20 228 $;547 130 грн;Черкассы
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1848744.html;22 903 $;619 480 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862271.html;23 356 $;631 720 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862843.html;23 356 $;631 720 грн;Полтава
Nissan Qashqai 2021Tekna Bose+Nappa New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862067.html;31 290 $;846 330 грн;Полтава
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1862350.html;35 579 $;962 340 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1848744.html;22 903 $;619 480 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863627.html;25 211 $;681 900 грн;Киев
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863883.html;22 923 $;620 020 грн;Винница
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1864314.html;20 228 $;547 130 грн;Черкассы
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1860991.html;23 672 $;640 287 грн;Хмельницкий
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1860277.html;19 776 $;534 890 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861680.html;25 204 $;681 710 грн;Киев
Nissan X-Trail 2021Tekna New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1852917.html;35 981 $;973 220 грн;Хмельницкий
Nissan Qashqai 2021Tekna Bose+Nappa New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862385.html;31 290 $;846 330 грн;Полтава
Nissan X-Trail 2020N-Connecta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1697716.html;30 309 $;819 810 грн;Хмельницкий
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1860865.html;35 579 $;962 340 грн;Киев
Nissan X-Trail 2020Acenta New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1697728.html;29 113 $;787 440 грн;Хмельницкий
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863787.html;20 228 $;547 130 грн;Днепр (Днепропетровск)
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863848.html;24 316 $;657 710 грн;Кропивницкий (Кировоград)
Nissan X-Trail 2021Tekna New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1807354.html;35 981 $;973 220 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863849.html;23 356 $;631 720 грн;Кропивницкий (Кировоград)
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861713.html;24 205 $;654 710 грн;Полтава
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861513.html;24 205 $;654 710 грн;Полтава
Nissan Qashqai 2021Acenta New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1848745.html;25 216 $;682 040 грн;Полтава
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861445.html;20 228 $;547 130 грн;Киев
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859539.html;25 204 $;681 707 грн;Ивано-Франковск
Nissan X-Trail 2021N-Connecta New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1861846.html;32 833 $;888 080 грн;Полтава
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862269.html;20 228 $;547 130 грн;Полтава
Nissan Qashqai 2021Acenta Parking+Navi New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1860206.html;26 513 $;717 130 грн;Ивано-Франковск
Nissan X-Trail 2020Tekna New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861206.html;35 006 $;946 840 грн;Киев
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859551.html;19 776 $;534 890 грн;Ивано-Франковск
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859555.html;26 513 $;717 130 грн;Ивано-Франковск
Nissan X-Trail 2021Acenta New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1784104.html;30 621 $;828 240 грн;Хмельницкий
Nissan X-Trail 2021Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863271.html;29 847 $;807 300 грн;Кропивницкий (Кировоград)
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1852160.html;25 206 $;681 770 грн;Киев
Nissan X-Trail 2021Visia New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1709916.html;27 735 $;750 180 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863637.html;25 206 $;681 770 грн;Винница
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1863806.html;36 585 $;989 540 грн;Черкассы
Nissan Qashqai 2021Acenta Parking+Navi New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1822332.html;26 513 $;717 130 грн;Ивано-Франковск
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1862530.html;36 182 $;978 660 грн;Одесса
Nissan Qashqai 2021Acenta Parking+Navi New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1844496.html;26 513 $;717 130 грн;Ивано-Франковск
Nissan X-Trail 2021N-Connecta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1863761.html;32 351 $;875 020 грн;Одесса
Nissan X-Trail 2021Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861844.html;29 314 $;792 880 грн;Полтава
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1862073.html;36 182 $;978 660 грн;Киев
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861819.html;22 470 $;607 780 грн;Полтава
Nissan X-Trail 2021Visia New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1802039.html;27 735 $;750 180 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1858500.html;22 903 $;619 480 грн;Львов
Nissan X-Trail 2021Visia New FL 1.6dCi MT (130 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1784116.html;27 735 $;750 180 грн;Хмельницкий
Nissan Qashqai 2021Acenta New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1835866.html;24 734 $;669 000 грн;Киев
Nissan X-Trail 2021Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1858461.html;29 847 $;807 300 грн;Киев
Nissan Qashqai 2021Visia New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1684562.html;22 470 $;607 780 грн;Хмельницкий
Nissan Qashqai 2021Visia New FL 1.2 DIG-T MT (115 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862908.html;20 228 $;547 130 грн;Винница
Nissan X-Trail 2021N-Connecta New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1863639.html;31 858 $;861 700 грн;Винница
Nissan X-Trail 2021Acenta New FL 2.0 CVT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861511.html;27 443 $;742 290 грн;Полтава
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1684557.html;24 753 $;669 530 грн;Хмельницкий
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859524.html;25 206 $;681 770 грн;Киев
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1858495.html;25 668 $;694 280 грн;Львов
Nissan Qashqai 2021Acenta Parking+Navi New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1860079.html;26 513 $;717 130 грн;Киев
Nissan Qashqai 2021Acenta Parking New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1862619.html;22 885 $;619 000 грн;Киев
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1859521.html;25 206 $;681 770 грн;Киев
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1861503.html;25 206 $;681 770 грн;Полтава
Nissan Qashqai 2021Acenta New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863493.html;23 356 $;631 720 грн;Черкассы
Nissan Qashqai 2021Acenta New FL 2.0 CVT (144 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863495.html;23 356 $;631 720 грн;Черкассы
Nissan Qashqai 2021Acenta Parking New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1863741.html;25 206 $;681 770 грн;Винница
Nissan X-Trail 2021Visia New FL 2.0 MT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1709910.html;23 672 $;640 290 грн;Хмельницкий
Nissan X-Trail 2021Acenta New FL 1.6dCi CVT (130 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1807352.html;29 314 $;792 880 грн;Хмельницкий
Nissan X-Trail 2021Acenta New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1861842.html;29 424 $;795 870 грн;Полтава
Nissan Qashqai 2021Acenta New FL 2.0 CVT (144 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1847030.html;25 211 $;681 900 грн;Киев
Nissan X-Trail 2021N-Connecta New FL 2.5 CVT (171 л.с.) 4WD;https://auto.ria.com/newauto/auto-nissan-x-trail-1863810.html;33 418 $;903 900 грн;Киев
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1860704.html;35 881 $;970 500 грн;Киев
Nissan X-Trail 2021Acenta New FL 2.0 CVT (144 л.с.);https://auto.ria.com/newauto/auto-nissan-x-trail-1861841.html;26 910 $;727 870 грн;Полтава
Nissan Qashqai 2021Acenta Safety New FL 1.6dCi CVT (130 л.с.) 2WD;https://auto.ria.com/newauto/auto-nissan-qashqai-1850039.html;25 433 $;687 900 грн;Киев
Nissan Leaf 2021N-Connecta  40kWh AT (150 л.с.);https://auto.ria.com/newauto/auto-nissan-leaf-1862881.html;35 581 $;962 403 грн;Хмельницкий
