Model;Link;Price usd($);Price UAH;City
Honda CR-V 2021Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1845578.html;45 286 $;1 224 900 грн;Одесса
Honda CMX 2021500 Rebel;https://auto.ria.com/newauto/auto-honda-cmx-1854266.html;8 356 $;226 000 грн;Одесса
Honda NC 2021750X DCT;https://auto.ria.com/newauto/auto-honda-nc-1854030.html;11 942 $;323 000 грн;Одесса
Honda Gold Wing 2021Tour 1800 DCT;https://auto.ria.com/newauto/auto-honda-gold-wing-1840746.html;42 887 $;1 160 000 грн;Одесса
Honda CR-V 2021Executive 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1863223.html;47 467 $;1 283 900 грн;Днепр (Днепропетровск)
Honda CR-V 2021Prestige 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1861945.html;51 312 $;1 387 900 грн;Днепр (Днепропетровск)
Honda CRF 20211100A;https://auto.ria.com/newauto/auto-honda-crf-1860639.html;18 744 $;507 000 грн;Одесса
Honda NC 2021750 XD;https://auto.ria.com/newauto/auto-honda-nc-1860441.html;12 500 $;338 100 грн;Днепр (Днепропетровск)
Honda Jazz 2020Elegance 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1853894.html;28 727 $;777 000 грн;Одесса
Honda CB 2021650R;https://auto.ria.com/newauto/auto-honda-cb-1839843.html;11 498 $;311 000 грн;Одесса
Honda CB 2021300R;https://auto.ria.com/newauto/auto-honda-cb-1839849.html;6 914 $;187 000 грн;Одесса
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1861942.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda GL 20211800 B Bagger;https://auto.ria.com/newauto/auto-honda-gl-1854029.html;36 528 $;988 000 грн;Одесса
Honda XR 2021150L;https://auto.ria.com/newauto/auto-honda-xr-1774833.html;2 699 $;73 000 грн;Одесса
Honda XR 2021150L;https://auto.ria.com/newauto/auto-honda-xr-1850651.html;2 699 $;73 000 грн;Одесса
Honda XR 2021150L;https://auto.ria.com/newauto/auto-honda-xr-1850653.html;2 699 $;73 000 грн;Одесса
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1859921.html;25 876 $;699 900 грн;Одесса
Honda Jazz 2020Elegance 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1841503.html;28 727 $;777 000 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1854091.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1858691.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Sport 1.5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1845218.html;35 008 $;946 900 грн;Одесса
Honda CRF 20211100 A4;https://auto.ria.com/newauto/auto-honda-crf-1839850.html;22 183 $;600 000 грн;Одесса
Honda CBR 2021650R;https://auto.ria.com/newauto/auto-honda-cbr-1858019.html;12 016 $;325 000 грн;Одесса
Honda Civic 2021Elegance 1.6 CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1844269.html;25 876 $;699 900 грн;Одесса
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1834264.html;25 876 $;699 900 грн;Одесса
Honda CB 2021650R;https://auto.ria.com/newauto/auto-honda-cb-1776594.html;11 498 $;311 000 грн;Одесса
Honda HR-V 2020Comfort 1,5 i-VTEC CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1858085.html;25 876 $;699 900 грн;Киев
Honda HR-V 2020Sport 1.5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1856447.html;35 008 $;946 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Sport 1,5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1852091.html;35 008 $;946 900 грн;Киев
Honda CRF 2021300 Rally;https://auto.ria.com/newauto/auto-honda-crf-1858034.html;8 356 $;226 000 грн;Одесса
Honda CR-V 2021Executive 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1859418.html;41 700 $;1 127 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Elegance 1,5 i-VTEC CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1856291.html;29 388 $;794 900 грн;Киев
Honda CR-V 2021Prestige 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1863807.html;51 312 $;1 387 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Sport 1,5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1852092.html;35 008 $;946 900 грн;Киев
Honda CB 20211100 Classic RS;https://auto.ria.com/newauto/auto-honda-cb-1858681.html;17 266 $;467 000 грн;Одесса
Honda CB 2021500X;https://auto.ria.com/newauto/auto-honda-cb-1845047.html;8 688 $;235 000 грн;Одесса
Honda CB 20211000R;https://auto.ria.com/newauto/auto-honda-cb-1776595.html;17 266 $;467 000 грн;Одесса
Honda Jazz 2020Elegance 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1852090.html;28 727 $;777 000 грн;Киев
Honda CRF 2021300L;https://auto.ria.com/newauto/auto-honda-crf-1858029.html;7 320 $;198 000 грн;Одесса
Honda CRF 20211100D;https://auto.ria.com/newauto/auto-honda-crf-1844362.html;19 780 $;535 000 грн;Одесса
Honda CB 20211000R;https://auto.ria.com/newauto/auto-honda-cb-1856535.html;18 412 $;498 000 грн;Одесса
Honda CB 20211100 Classic EX;https://auto.ria.com/newauto/auto-honda-cb-1858679.html;16 526 $;447 000 грн;Одесса
Honda CB 2021500F;https://auto.ria.com/newauto/auto-honda-cb-1858021.html;8 171 $;221 000 грн;Одесса
Honda X-ADV 2021750;https://auto.ria.com/newauto/auto-honda-x-adv-1858028.html;16 267 $;440 000 грн;Одесса
Honda CR-V 2021Executive 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1858086.html;41 700 $;1 127 900 грн;Киев
Honda Jazz 2020Crosstar 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1849574.html;30 867 $;834 900 грн;Днепр (Днепропетровск)
Honda Jazz 2020Elegance 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1841472.html;28 727 $;777 000 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1863894.html;25 876 $;699 900 грн;Ровно
Honda BF 20206AH SHNU;https://auto.ria.com/newauto/auto-honda-bf-1857880.html;1 867 $;50 500 грн;Одесса
Honda BF 202015 SHSU;https://auto.ria.com/newauto/auto-honda-bf-1857596.html;3 758 $;101 640 грн;Одесса
Honda BF 202020 DK2SHU;https://auto.ria.com/newauto/auto-honda-bf-1857597.html;4 221 $;114 180 грн;Одесса
Honda BF 20206AH SHU;https://auto.ria.com/newauto/auto-honda-bf-1857879.html;1 975 $;53 410 грн;Одесса
Honda BF 202020 DK2 SHSU;https://auto.ria.com/newauto/auto-honda-bf-1857598.html;4 365 $;118 070 грн;Одесса
Honda BF 20202.3 DH SCHU;https://auto.ria.com/newauto/auto-honda-bf-1857595.html;1 141 $;30 860 грн;Одесса
Honda CR-V 2020Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1844471.html;43 992 $;1 189 900 грн;Днепр (Днепропетровск)
Honda CR-V 2020Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1857801.html;43 959 $;1 189 000 грн;Днепр (Днепропетровск)
Honda CR-V 2020Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1856681.html;43 992 $;1 189 900 грн;Днепр (Днепропетровск)
Honda CRF 2021450R;https://auto.ria.com/newauto/auto-honda-crf-1856531.html;12 016 $;325 000 грн;Одесса
Honda CMX 20211100 Rebel;https://auto.ria.com/newauto/auto-honda-cmx-1858027.html;15 269 $;413 000 грн;Одесса
Honda HR-V 2019Elegance 1,5 i-VTEC CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1858863.html;27 359 $;740 000 грн;Днепр (Днепропетровск)
Honda Jazz 2020Crosstar 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1844473.html;32 087 $;867 900 грн;Днепр (Днепропетровск)
Honda CR-V 2020Executive 2.0 Hybrid i-MMD E-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1839795.html;47 467 $;1 283 900 грн;Ровно
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1859094.html;26 616 $;719 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Comfort 1,5 CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1814402.html;25 876 $;699 900 грн;Ровно
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1862865.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Comfort 1,5 CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1826396.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda CR-V 2020Individual 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1814354.html;43 992 $;1 189 900 грн;Ровно
Honda HR-V 2021Sport 1.5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1863036.html;35 008 $;946 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Elegance 1,5 CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1826394.html;29 388 $;794 900 грн;Днепр (Днепропетровск)
Honda CRF 20211100L Africa Twin DCT;https://auto.ria.com/newauto/auto-honda-crf-1863527.html;19 780 $;535 000 грн;Днепр (Днепропетровск)
Honda CRF 20211100L Africa Twin DCT;https://auto.ria.com/newauto/auto-honda-crf-1863528.html;19 780 $;535 000 грн;Днепр (Днепропетровск)
Honda CR-V 2021Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1855810.html;45 286 $;1 224 900 грн;Днепр (Днепропетровск)
Honda CRF 20201100L Africa Twin DCT;https://auto.ria.com/newauto/auto-honda-crf-1844465.html;21 000 $;568 000 грн;Днепр (Днепропетровск)
Honda CR-V 2020Executive 2.0 i-MMD Hybrid e-CVT (184 л.с.);https://auto.ria.com/newauto/auto-honda-cr-v-1840818.html;44 806 $;1 211 900 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1862866.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda CRF 20211100L Africa Twin DCT;https://auto.ria.com/newauto/auto-honda-crf-1863524.html;23 551 $;637 000 грн;Днепр (Днепропетровск)
Honda CRF 20211100L Africa Twin DCT;https://auto.ria.com/newauto/auto-honda-crf-1860326.html;19 780 $;535 000 грн;Днепр (Днепропетровск)
Honda CRF 2021300 Rally;https://auto.ria.com/newauto/auto-honda-crf-1859073.html;8 356 $;226 000 грн;Днепр (Днепропетровск)
Honda CR-V 2020Executive 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1840808.html;40 924 $;1 106 900 грн;Днепр (Днепропетровск)
Honda NC 2021750X DCT;https://auto.ria.com/newauto/auto-honda-nc-1860258.html;12 500 $;338 100 грн;Днепр (Днепропетровск)
Honda Jazz 2021Crosstar 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1857795.html;32 531 $;879 900 грн;Днепр (Днепропетровск)
Honda Jazz 2021Elegance 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1857794.html;30 682 $;829 900 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1864107.html;25 876 $;699 900 грн;Харьков
Honda CRF 2021300L;https://auto.ria.com/newauto/auto-honda-crf-1700640.html;7 320 $;198 000 грн;Харьков
Honda XR 2020150L;https://auto.ria.com/newauto/auto-honda-xr-1861665.html;2 699 $;73 000 грн;Днепр (Днепропетровск)
Honda HR-V 2020Elegance 1,5 i-VTEC CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1840810.html;29 388 $;794 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Sport 1,5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1850424.html;35 008 $;946 900 грн;Днепр (Днепропетровск)
Honda CR-V 2021Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1862637.html;45 286 $;1 224 900 грн;Харьков
Honda CR-V 2021Prestige 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1861858.html;51 312 $;1 387 900 грн;Харьков
Honda CB 20211000R;https://auto.ria.com/newauto/auto-honda-cb-1857759.html;17 266 $;467 000 грн;Днепр (Днепропетровск)
Honda CMX 20211100 Rebel;https://auto.ria.com/newauto/auto-honda-cmx-1857737.html;13 540 $;366 217 грн;Днепр (Днепропетровск)
Honda ADV 2021750 DCT;https://auto.ria.com/newauto/auto-honda-adv-1857758.html;14 128 $;382 140 грн;Днепр (Днепропетровск)
Honda NC 2021750X DCT;https://auto.ria.com/newauto/auto-honda-nc-1860286.html;12 500 $;338 100 грн;Днепр (Днепропетровск)
Honda XR 2021150L;https://auto.ria.com/newauto/auto-honda-xr-1854957.html;2 699 $;73 000 грн;Харьков
Honda CR-V 2020Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1836946.html;43 992 $;1 189 900 грн;Ровно
Honda CR-V 2021Executive 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1860584.html;47 467 $;1 283 900 грн;Харьков
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1860267.html;26 616 $;719 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Sport 1.5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1863267.html;35 008 $;946 900 грн;Харьков
Honda CR-V 2021Prestige 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1858250.html;45 286 $;1 224 900 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1857982.html;25 876 $;699 900 грн;Харьков
Honda CR-V 2021Executive 2.0 i-MMD Hybrid e-CVT (184 л.с.);https://auto.ria.com/newauto/auto-honda-cr-v-1856005.html;45 397 $;1 227 900 грн;Днепр (Днепропетровск)
Honda CR-V 2020Executive 1,5L i-VTEC Turbo (193 л.с.) AWD;https://auto.ria.com/newauto/auto-honda-cr-v-1855811.html;40 924 $;1 106 900 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1854137.html;26 616 $;719 900 грн;Днепр (Днепропетровск)
Honda CR-V 2021Executive 1.5i VTEC Turbo CVT (193 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1856008.html;41 700 $;1 127 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Elegance 1,5 i-VTEC CVT (130 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1825462.html;26 985 $;729 900 грн;Днепр (Днепропетровск)
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1857983.html;25 876 $;699 900 грн;Харьков
Honda CRF 20211100 D2;https://auto.ria.com/newauto/auto-honda-crf-1860492.html;21 443 $;580 000 грн;Харьков
Honda Jazz 2021Crosstar 1.5 i-MMD E-CVT (109 л.с.);https://auto.ria.com/newauto/auto-honda-jazz-1854092.html;32 531 $;879 900 грн;Днепр (Днепропетровск)
Honda HR-V 2020Comfort 1,5T CVT (182 л.с.);https://auto.ria.com/newauto/auto-honda-hr-v-1830531.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Honda CR-V 2020Executive 2.0 Hybrid i-MMD E-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1836813.html;47 467 $;1 283 900 грн;Ровно
Honda Civic 2021Elegance 1.6L i-VTEC CVT (125 л.с.);https://auto.ria.com/newauto/auto-honda-civic-1860583.html;25 876 $;699 900 грн;Харьков
Honda CR-V 2021Executive 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1858248.html;47 467 $;1 283 900 грн;Днепр (Днепропетровск)
Honda CR-V 2021Prestige 2.0 i-MMD Hybrid e-CVT (184 л.с.) 4WD;https://auto.ria.com/newauto/auto-honda-cr-v-1856007.html;51 312 $;1 387 900 грн;Днепр (Днепропетровск)
